feature1,feature2,label
6779.721270300148,191.45000000000005,0
6747.644249973122,192.10000000000002,0
6778.706347067249,191.79999999999995,0
6801.520856787183,190.70000000000005,0
6799.77828880073,192.20000000000005,0
6778.51900198222,192.70000000000005,0
6754.352239353941,193.04999999999995,0
6761.964044649563,192.25,0
6735.367783760348,191.45000000000005,0
6774.219399427506,191.45000000000005,0
6712.192796622143,190.10000000000002,0
6762.5866106156045,193.45000000000005,0
6765.112172056315,190.0,0
6762.848351080886,191.0,0
6755.69618624832,193.25,0
6764.275303191864,193.39999999999998,0
6750.801298011005,191.79999999999995,0
6799.818058154875,192.5,0
6779.805226902341,193.14999999999998,0
6792.92286242288,192.10000000000002,0
6800.401377011685,191.75,0
6712.469356177628,191.14999999999998,0
6765.94070666926,191.79999999999995,0
6732.3716409892095,190.89999999999998,0
6749.438875476617,190.29999999999995,0
6789.056763659382,191.10000000000002,0
6714.636558872588,190.54999999999995,0
6797.509279784879,192.14999999999998,0
6720.218472303977,192.54999999999995,0
6724.084922976237,190.35000000000002,0
6732.783333301884,193.10000000000002,0
6749.432361766232,193.45000000000005,0
6780.797602545519,192.39999999999998,0
41.4219680586757,13.950000000000045,1
15.35809727940432,3.6000000000000227,1
37.37568755931534,6.7999999999999545,1
29.829640100784673,2.7999999999999545,1
42.062183458439904,14.450000000000045,1
44.194993001176044,6.4500000000000455,1
11.221963038111426,2.0499999999999545,1
4.829178260775734,5.5,1
0.25643363607923675,1.5,1
50.46025672110591,13.899999999999977,1
53.163770362718424,3.0,1
45.496991297699424,1.9500000000000455,1
30.416701046811795,0.39999999999997726,1
32.66561327965974,5.149999999999977,1
38.82618337381973,6.649999999999977,1
44.7298237900759,4.5499999999999545,1
16.061093199661627,3.0499999999999545,1
31.821448799069913,11.899999999999977,1
50.630734929996834,17.600000000000023,1
34.838788499653674,0.6000000000000227,1
20.320185594289796,2.9500000000000455,1
49.740522155349026,3.25,1
35.012800244570826,1.5,1
35.64086172898533,7.649999999999977,1
39.52908175737139,3.0,1
16.87955627577867,21.200000000000045,1
6.329185446147676,10.399999999999977,1
13.595964380476289,14.100000000000023,1
52.87512111410069,14.799999999999955,1
36.98516198374273,6.0,1
12.913406858078815,9.549999999999955,1
38.47061053673133,15.950000000000045,1
38.99099868124358,10.850000000000023,1
19.178491035150728,0.049999999999954525,1
35.6105745662353,1.6499999999999773,1
8.502435087091726,1.9500000000000455,1
13.641890651888389,9.25,1
41.28870285269477,1.3500000000000227,1
4.813099638424319,4.600000000000023,1
57.86045233065306,5.649999999999977,1
37.29096985366414,10.100000000000023,1
21.384079339968594,3.5499999999999545,1
48.87382287010223,20.799999999999955,1
12.655134341168377,10.899999999999977,1
29.82566885993583,3.4500000000000455,1
51.85239017636741,10.299999999999955,1
35.47799483968811,7.649999999999977,1
50.02718295180421,9.950000000000045,1
8.827762525039361,7.0499999999999545,1
1.935582133650314,4.4500000000000455,1
36.08120774669078,9.25,1
47.33367531655858,1.5499999999999545,1
33.54239656318714,2.5,1
58.30330509477972,2.8999999999999773,1
4.2571393825001,14.350000000000023,1
7.313699852444188,4.7000000000000455,1
46.85593724590399,14.450000000000045,1
60.08668302617116,10.299999999999955,1
28.35644887339913,1.8999999999999773,1
19.478585512410064,5.850000000000023,1
9.191523023904665,7.5499999999999545,1
15.998014907316247,6.9500000000000455,1
29.12483438140407,4.9500000000000455,1
30.19456402247124,10.700000000000045,1
22.9581683371689,2.9500000000000455,1
60.308763955688846,13.649999999999977,1
2.117530947598425,0.10000000000002274,1
51.779363499768806,8.200000000000045,1
20.198614465871287,5.100000000000023,1
1.9613939818555082,1.4500000000000455,1
18.82575855003779,10.5,1
20.185468280840723,7.149999999999977,1
34.87222824091987,8.899999999999977,1
34.33154445294895,0.75,1
50.67126193727199,8.149999999999977,1
12.81162213272728,7.0499999999999545,1
60.18597305030744,4.899999999999977,1
25.46322536586922,3.6000000000000227,1
7.680629560736634,8.899999999999977,1
36.39471085279001,1.75,1
17.717067194340416,8.549999999999955,1
1.367036466312129,3.0499999999999545,1
32.763012714100114,8.850000000000023,1
5.365063934061254,5.0,1
2.6462791484536865,1.0,1
15.193386088290936,10.5,1
47.710157147219434,1.1000000000000227,1
25.805419585249183,3.0,1
32.46342068411104,5.2000000000000455,1
8.449726654269398,4.850000000000023,1
5.188032660154931,6.149999999999977,1
38.21253225973851,7.75,1
21.447639523286853,0.9500000000000455,1
32.727823080216695,3.25,1
51.256046738324585,4.25,1
41.96088571246764,5.149999999999977,1
30.923825993568244,9.200000000000045,1
37.774812506952,5.2999999999999545,1
52.880317305318385,12.899999999999977,1
28.438802330811086,13.450000000000045,1
25.54161549870696,13.700000000000045,1
42.59016828877975,4.600000000000023,1
35.39239313202597,2.6499999999999773,1
16.770360617281767,6.5,1
27.04173660909146,3.75,1
60.48731558800864,12.75,1
25.61296456789387,4.9500000000000455,1
52.100159700734366,3.7999999999999545,1
34.73053834645907,7.7999999999999545,1
0.08082243385251786,2.5499999999999545,1
38.47998679772354,1.2000000000000455,1
34.4913568812899,1.0499999999999545,1
6.700271985724612,0.6000000000000227,1
37.22806327935541,7.100000000000023,1
41.08594194138641,0.0,1
23.688704695543493,1.1000000000000227,1
54.47002514298765,3.9500000000000455,1
59.21680602352899,11.700000000000045,1
30.644178247439413,9.600000000000023,1
30.795523282258728,16.850000000000023,1
35.535597384312496,4.9500000000000455,1
31.65821004587997,11.799999999999955,1
21.207844659940747,5.4500000000000455,1
33.80777056981242,5.4500000000000455,1
30.413274947555692,18.399999999999977,1
5.258484103856972,5.850000000000023,1
1.1922095171448746,5.600000000000023,1
27.755254690768197,0.25,1
45.4557045246529,7.7000000000000455,1
16.64891593780885,7.149999999999977,1
6.287892040156294,6.0,1
32.51841771922409,11.799999999999955,1
27.163205583265153,14.100000000000023,1
28.694951982930434,0.75,1
7.354476678343417,12.450000000000045,1
21.13803340408049,14.649999999999977,1
21.557383500316064,1.3500000000000227,1
49.06469088165795,1.25,1
9.65468950713148,12.450000000000045,1
52.89200980749047,10.350000000000023,1
6733.073027228669,195.89999999999998,0
6671.152900975065,196.39999999999998,0
6708.604538912363,194.95000000000005,0
6696.856930967771,193.39999999999998,0
6757.818652038297,194.75,0
6732.7160848412805,194.39999999999998,0
6710.495596285467,194.79999999999995,0
6735.310686990108,193.85000000000002,0
6737.273940626803,194.54999999999995,0
6693.039293056294,196.79999999999995,0
6685.962824887067,195.70000000000005,0
6751.787914690833,193.60000000000002,0
6732.525901280949,196.0,0
6710.054145892094,197.95000000000005,0
6738.539858652801,193.5,0
6763.43840098896,196.85000000000002,0
6689.77752844618,194.54999999999995,0
6728.400147356975,195.54999999999995,0
6748.378651865247,194.70000000000005,0
6716.301631538221,195.35000000000002,0
6747.363728632348,195.04999999999995,0
6770.178238352282,193.95000000000005,0
6768.435670365829,195.45000000000005,0
6747.176383547319,195.95000000000005,0
6723.00962091904,196.29999999999995,0
6730.621426214662,195.5,0
6704.025165325447,194.70000000000005,0
6742.876780992605,194.70000000000005,0
6680.850178187242,193.35000000000002,0
6731.243992180704,196.70000000000005,0
6733.769553621414,193.25,0
6731.505732645985,194.25,0
6724.353567813419,196.5,0
6732.932684756963,196.64999999999998,0
6719.458679576104,195.04999999999995,0
6768.475439719974,195.75,0
6748.46260846744,196.39999999999998,0
6761.580243987979,195.35000000000002,0
6769.058758576784,195.0,0
6681.126737742727,194.39999999999998,0
6734.598088234359,195.04999999999995,0
6701.0290225543085,194.14999999999998,0
6718.096257041716,193.54999999999995,0
6757.714145224481,194.35000000000002,0
6683.293940437687,193.79999999999995,0
6766.166661349978,195.39999999999998,0
6688.875853869076,195.79999999999995,0
6692.742304541336,193.60000000000002,0
6701.440714866983,196.35000000000002,0
6718.089743331331,196.70000000000005,0
6749.454984110618,195.64999999999998,0
56.78006533808002,17.550000000000068,1
78.79765561799104,20.75,1
11.59232795789103,11.150000000000091,1
0.6402153997642017,28.40000000000009,1
2.773024942500342,7.5,1
52.64393109678713,16.0,1
36.59278979789997,19.450000000000045,1
41.67840169475494,12.450000000000045,1
9.038288662430205,0.05000000000006821,1
11.741802304042722,10.950000000000045,1
4.0750232390237215,15.900000000000091,1
11.005267011863907,13.550000000000068,1
74.08758133833544,19.100000000000023,1
80.24815143249543,7.300000000000068,1
3.3078557314001955,9.400000000000091,1
57.48306125833733,17.0,1
73.24341685774561,25.850000000000023,1
9.208766871321131,31.550000000000068,1
76.26075655832938,14.550000000000068,1
21.101782464385906,11.0,1
8.318554096673324,17.200000000000045,1
6.409167814104876,12.450000000000045,1
77.06282978766103,21.600000000000023,1
1.8928863013043156,16.950000000000045,1
24.542411782897034,35.15000000000009,1
47.75115350482338,24.350000000000023,1
55.01793243915199,0.14999999999997726,1
11.453153055424991,28.75,1
4.436806074932974,19.950000000000045,1
54.33537491675452,4.400000000000091,1
79.89257859540703,29.90000000000009,1
2.4309693774321204,3.1000000000000227,1
22.243477023524974,13.900000000000091,1
77.032542624911,12.300000000000068,1
32.919532971583976,12.0,1
55.06385871056409,4.7000000000000455,1
0.1332652059809334,15.300000000000068,1
46.23506769710002,18.550000000000068,1
16.43848427197736,19.600000000000023,1
4.130998205011565,24.050000000000068,1
62.806047398644296,10.400000000000091,1
7.451854811426529,34.75,1
54.07710239984408,24.850000000000023,1
11.596299198739871,10.5,1
10.430422117691705,24.25,1
76.89996289836381,6.300000000000068,1
8.605214893128505,4.0,1
50.24973058371506,6.900000000000091,1
39.48638592502539,9.5,1
5.340760311984923,23.200000000000045,1
5.911707257882881,15.5,1
74.96436462186284,16.450000000000045,1
16.881337036104014,11.050000000000068,1
37.1648286761756,28.300000000000068,1
34.108268206231514,9.25,1
5.433969187228286,28.40000000000009,1
18.664714967495456,3.650000000000091,1
69.77841693207483,12.050000000000068,1
21.94338254626564,19.800000000000068,1
32.23044503477104,21.5,1
57.41998296599195,20.90000000000009,1
70.54680244007977,18.90000000000009,1
71.61653208114694,24.65000000000009,1
18.463799721506803,16.90000000000009,1
18.886795897013144,27.600000000000023,1
39.30443711107728,14.050000000000068,1
10.357395441093104,5.75,1
61.62058252454699,19.050000000000068,1
39.460574076820194,12.5,1
22.596209508637912,24.450000000000045,1
21.23649977783498,6.800000000000068,1
6.549739817755835,22.850000000000023,1
75.75351251162465,14.700000000000045,1
9.24929387859629,22.100000000000023,1
54.23359019140298,21.0,1
18.764004991631737,9.050000000000068,1
66.88519342454492,10.350000000000023,1
33.74133849793907,5.050000000000068,1
5.0272572058856895,15.700000000000045,1
59.13903525301612,22.5,1
40.05493159236357,17.0,1
74.18498077277582,22.800000000000068,1
46.78703199273696,18.950000000000045,1
44.06824720712939,14.950000000000045,1
26.228581970384766,3.4500000000000455,1
6.2881890885437315,15.050000000000068,1
67.22738764392489,16.950000000000045,1
73.88538874278674,8.75,1
32.972241404406304,9.100000000000023,1
46.610000718830634,7.800000000000068,1
3.209435798937193,21.700000000000045,1
62.869607581962555,13.0,1
8.694144978459008,17.200000000000045,1
9.834078679648883,9.700000000000045,1
0.5389176537919411,19.100000000000023,1
72.34579405224395,23.15000000000009,1
3.6471555517236993,8.650000000000091,1
11.458349246642683,1.0500000000000682,1
69.86077038948679,27.40000000000009,1
66.96358355738266,0.25,1
1.1682002301040484,9.350000000000023,1
76.81436119070167,16.600000000000023,1
58.19232867595747,7.4500000000000455,1
68.46370466776716,10.200000000000045,1
19.06534752933294,1.2000000000000455,1
15.809003490781834,18.90000000000009,1
10.678191642058664,17.75,1
76.15250640513477,6.150000000000091,1
41.50279049252822,16.5,1
2.9419812609521614,15.150000000000091,1
75.9133249399656,12.900000000000091,1
48.122240044400314,13.350000000000023,1
4.193904779320292,21.050000000000068,1
0.3360261172892933,13.950000000000045,1
17.73326336313221,12.850000000000023,1
13.04805708431195,10.0,1
17.794837964853286,25.65000000000009,1
72.06614630611512,23.550000000000068,1
10.626444776416974,30.800000000000068,1
76.9575654429882,18.90000000000009,1
73.08017810455567,25.75,1
20.214123398734955,19.40000000000009,1
75.22973862848812,8.5,1
11.00869311112001,32.35000000000002,1
36.16348395481873,19.800000000000068,1
40.22975854153083,8.350000000000023,1
13.666713367907505,14.200000000000045,1
4.033736465977199,21.65000000000009,1
24.77305212086685,6.800000000000068,1
35.13407601851941,7.9500000000000455,1
8.903550339451613,25.75,1
14.258762475410549,28.050000000000068,1
12.727016075745269,13.200000000000045,1
34.067491380332285,1.5,1
20.283934654595214,0.6999999999999318,1
62.979351558991766,12.600000000000023,1
7.64272282298225,12.700000000000045,1
51.07665756580718,26.40000000000009,1
11.470041748814765,24.300000000000068,1
6774.494995287345,209.85000000000002,0
6712.5748690337405,210.35000000000002,0
6750.0265069710385,208.9000000000001,0
6738.278899026447,207.35000000000002,0
6799.240620096973,208.70000000000005,0
6774.138052899956,208.35000000000002,0
6751.917564344143,208.75,0
6776.732655048783,207.80000000000007,0
6778.695908685479,208.5,0
6734.46126111497,210.75,0
6727.384792945742,209.6500000000001,0
6793.209882749508,207.55000000000007,0
6773.947869339625,209.95000000000005,0
6751.47611395077,211.9000000000001,0
6779.9618267114765,207.45000000000005,0
6804.860369047636,210.80000000000007,0
6731.199496504856,208.5,0
6769.822115415651,209.5,0
6789.800619923923,208.6500000000001,0
6757.723599596897,209.30000000000007,0
6788.785696691024,209.0,0
6811.600206410958,207.9000000000001,0
6809.857638424504,209.4000000000001,0
6788.598351605995,209.9000000000001,0
6764.431588977715,210.25,0
6772.043394273338,209.45000000000005,0
6745.447133384123,208.6500000000001,0
6784.2987490512805,208.6500000000001,0
6722.272146245918,207.30000000000007,0
6772.665960239379,210.6500000000001,0
6775.19152168009,207.20000000000005,0
6772.92770070466,208.20000000000005,0
6765.775535872095,210.45000000000005,0
6774.3546528156385,210.60000000000002,0
6760.88064763478,209.0,0
6809.89740777865,209.70000000000005,0
6789.884576526116,210.35000000000002,0
6803.002212046655,209.30000000000007,0
6810.48072663546,208.95000000000005,0
6722.548705801402,208.35000000000002,0
6776.020056293035,209.0,0
6742.450990612984,208.10000000000002,0
6759.518225100392,207.5,0
6799.136113283157,208.30000000000007,0
6724.715908496362,207.75,0
6807.588629408654,209.35000000000002,0
6730.297821927752,209.75,0
6734.164272600012,207.55000000000007,0
6742.862682925659,210.30000000000007,0
6759.511711390007,210.6500000000001,0
6790.876952169294,209.60000000000002,0
22.01759027991102,3.199999999999932,1
45.18773738018899,6.399999999999977,1
57.42028073784422,10.850000000000023,1
59.55309028058036,10.050000000000068,1
4.136134241292893,1.5500000000000682,1
20.187275540180053,1.8999999999999773,1
15.101663643325082,5.100000000000023,1
65.81835400051023,17.5,1
68.52186764212274,6.600000000000023,1
60.85508857710374,1.6499999999999773,1
45.774798326216114,4.0,1
17.30751600025542,1.5499999999999545,1
23.468086094415412,10.25,1
60.08792106948022,8.149999999999977,1
0.7029959202573082,0.5500000000000682,1
16.463351519665594,8.299999999999955,1
65.98883220940115,14.0,1
19.480691220249355,3.0,1
35.678282873694116,6.550000000000068,1
65.09861943475335,0.35000000000002274,1
50.370897523975145,5.100000000000023,1
20.28276444958101,4.0499999999999545,1
54.887179036775706,0.6000000000000227,1
32.23765355518299,17.600000000000023,1
9.028911833256643,6.7999999999999545,1
1.76213289892803,17.700000000000045,1
68.23321839350501,11.199999999999932,1
52.34325926314705,2.3999999999999773,1
2.444690421325504,13.149999999999977,1
23.11251325732701,12.350000000000023,1
54.3490959606479,14.450000000000045,1
34.53658831455505,3.6499999999999773,1
20.25247728683098,5.25,1
23.860532366496045,5.550000000000068,1
1.7162066275159304,12.850000000000023,1
56.64680013209909,2.25,1
10.54499764098,1.0,1
73.21854961005738,2.0499999999999545,1
52.649067133068456,6.5,1
6.025982060564274,7.149999999999977,1
64.23192014950655,17.199999999999932,1
2.7029629382359417,7.2999999999999545,1
45.18376613934015,7.050000000000068,1
67.21048745577173,6.699999999999932,1
20.11989756028379,11.25,1
65.38528023120853,13.550000000000068,1
6.530334754364958,10.649999999999977,1
17.293679413054633,8.050000000000068,1
51.4393050260951,5.649999999999977,1
62.6917725959629,2.050000000000068,1
18.18429928378282,1.1000000000000227,1
73.66140237418404,6.5,1
19.61523666190442,10.75,1
22.671797131848507,8.300000000000068,1
62.21403452530831,10.850000000000023,1
75.44478030557548,13.899999999999977,1
12.998351593994812,5.5,1
34.83668279181438,2.25,1
24.549620303308984,3.949999999999932,1
0.6399176279119274,3.3500000000000227,1
13.766737101999752,1.3500000000000227,1
14.836466743066921,7.100000000000023,1
38.31626561657322,0.6499999999999773,1
75.66686123509317,10.049999999999955,1
17.475628227002744,3.5,1
67.13746077917313,11.800000000000068,1
4.840517186466968,1.5,1
17.319491261259827,5.050000000000068,1
34.18385582944211,6.899999999999977,1
35.54356556024504,10.75,1
50.230325520324186,5.2999999999999545,1
18.973447173544628,2.8500000000000227,1
66.02935921667631,4.5499999999999545,1
2.5464751466770394,3.449999999999932,1
75.54407032971176,8.5,1
10.105128086464902,7.2000000000000455,1
23.038726840140953,12.5,1
51.75280813219433,1.8500000000000227,1
2.3589699149360968,4.949999999999932,1
16.725133745716448,0.5500000000000682,1
17.404915434695795,5.25,1
9.993033345343065,1.3999999999999773,1
12.711818130950633,2.6000000000000227,1
30.551483367695255,14.100000000000023,1
63.06825442662375,2.5,1
10.447322305844864,0.6000000000000227,1
17.105323404706724,8.800000000000068,1
23.807823933673717,8.450000000000045,1
10.170064619249388,9.75,1
53.57062953914283,4.149999999999977,1
6.0895422438825335,4.550000000000068,1
48.085920359621014,0.35000000000002274,1
66.6141440177289,7.850000000000023,1
57.31898299187196,1.5499999999999545,1
15.565728714163924,5.600000000000023,1
53.13290978635632,8.899999999999977,1
68.2384145847227,16.5,1
13.080705051406767,9.850000000000023,1
10.183518219302641,17.300000000000068,1
57.94826556818407,8.200000000000045,1
20.034295852621653,0.9500000000000455,1
1.412263337877448,10.100000000000023,1
11.68363932968714,7.350000000000023,1
75.84541286741296,16.350000000000023,1
40.97106184729819,1.3500000000000227,1
67.45825698013869,0.1999999999999318,1
19.37244106705475,11.399999999999977,1
15.277274845551801,1.0500000000000682,1
53.83808407712786,2.3999999999999773,1
19.133259601885584,4.649999999999977,1
8.657825293679707,4.2000000000000455,1
52.58616055875973,3.5,1
56.44403922079073,3.6000000000000227,1
39.04680197494781,4.7000000000000455,1
69.82812242239197,7.550000000000068,1
74.57490330293331,8.100000000000023,1
15.286080968035094,6.0,1
46.15362056166305,13.25,1
20.177500104908177,1.3500000000000227,1
16.30011276647565,8.199999999999932,1
36.565941939345066,1.8500000000000227,1
18.4496732904081,9.050000000000068,1
45.77137222696001,14.799999999999955,1
20.61658138326129,2.25,1
16.550306796549194,9.200000000000045,1
43.113351970172516,3.3500000000000227,1
60.81380180405722,4.100000000000023,1
32.00701321721317,10.75,1
21.645989319560613,9.600000000000023,1
47.87651499862841,8.199999999999932,1
42.52130286266947,10.5,1
44.05304926233475,4.350000000000023,1
22.712573957747736,16.050000000000068,1
36.49613068348481,18.25,1
6.199286220911745,4.9500000000000455,1
64.42278816106227,4.850000000000023,1
5.70340777227284,8.850000000000023,1
68.25010708689479,6.75,1
6717.714929949265,192.29999999999995,0
6655.79480369566,192.79999999999995,0
6693.2464416329585,191.35000000000002,0
6681.498833688367,189.79999999999995,0
6742.460554758893,191.14999999999998,0
6717.357987561876,190.79999999999995,0
6695.137499006063,191.19999999999993,0
6719.952589710703,190.25,0
6721.915843347399,190.94999999999993,0
6677.68119577689,193.19999999999993,0
6670.604727607662,192.10000000000002,0
6736.429817411428,190.0,0
6717.167804001545,192.39999999999998,0
6694.69604861269,194.35000000000002,0
6723.1817613733965,189.89999999999998,0
6748.080303709556,193.25,0
6674.419431166776,190.94999999999993,0
6713.042050077571,191.94999999999993,0
6733.020554585843,191.10000000000002,0
6700.943534258817,191.75,0
6732.005631352944,191.44999999999993,0
6754.820141072878,190.35000000000002,0
6753.077573086424,191.85000000000002,0
6731.818286267915,192.35000000000002,0
6707.651523639635,192.69999999999993,0
6715.263328935258,191.89999999999998,0
6688.667068046043,191.10000000000002,0
6727.5186837132005,191.10000000000002,0
6665.492080907838,189.75,0
6715.885894901299,193.10000000000002,0
6718.41145634201,189.64999999999998,0
6716.14763536658,190.64999999999998,0
6708.995470534015,192.89999999999998,0
6717.574587477558,193.04999999999995,0
6704.1005822967,191.44999999999993,0
6753.11734244057,192.14999999999998,0
6733.104511188036,192.79999999999995,0
6746.222146708575,191.75,0
6753.70066129738,191.39999999999998,0
6665.768640463322,190.79999999999995,0
6719.239990954955,191.44999999999993,0
6685.670925274904,190.54999999999995,0
6702.738159762312,189.94999999999993,0
6742.356047945077,190.75,0
6667.935843158282,190.19999999999993,0
6750.808564070574,191.79999999999995,0
6673.517756589672,192.19999999999993,0
6677.384207261932,190.0,0
6686.082617587579,192.75,0
6702.731646051927,193.10000000000002,0
6734.096886831214,192.04999999999995,0
67.20532766010001,9.599999999999909,1
79.43787101775524,7.650000000000091,1
81.57068056049138,13.25,1
26.153724521203912,4.75,1
42.20486582009107,1.2999999999999545,1
37.1192539232361,8.299999999999955,1
87.83594428042124,20.699999999999932,1
90.53945792203376,9.799999999999955,1
82.87267885701476,4.849999999999909,1
67.79238860612713,7.199999999999932,1
4.7100742796556005,1.6499999999999773,1
1.450495814504393,13.449999999999932,1
82.10551134939124,11.349999999999909,1
21.31459435965371,3.75,1
5.5542387602454255,5.100000000000023,1
88.00642248931217,10.800000000000068,1
2.536899059661664,6.199999999999932,1
57.695873153605135,9.75,1
87.11620971466436,3.5499999999999545,1
72.38848780388616,8.299999999999955,1
1.73482583033001,0.8500000000000227,1
76.90476931668672,3.7999999999999545,1
54.25524383509401,14.400000000000091,1
31.046502113167662,3.6000000000000227,1
23.77972317883905,20.899999999999977,1
90.25080867341603,8.0,1
74.36084954305807,0.7999999999999545,1
24.462280701236523,16.34999999999991,1
1.0949229774159903,9.150000000000091,1
76.36668624055892,17.649999999999977,1
56.554178594466066,6.849999999999909,1
1.765112993080038,8.449999999999932,1
45.878122646407064,8.75,1
23.73379690742695,16.049999999999955,1
78.6643904120101,5.449999999999932,1
32.56258792089102,2.199999999999932,1
95.2361398899684,1.1499999999999773,1
74.66665741297948,3.300000000000068,1
15.991608219346745,10.349999999999909,1
86.24951042941757,14.0,1
24.72055321814696,4.100000000000023,1
67.20135641925117,10.25,1
89.22807773568275,3.5,1
1.89769271962723,14.449999999999932,1
87.40287051111954,16.75,1
28.547925034275977,13.849999999999909,1
39.31126969296565,11.25,1
73.45689530600612,2.4500000000000455,1
84.70936287587392,5.25,1
3.8332909961281985,4.2999999999999545,1
95.67899265409505,9.699999999999932,1
41.63282694181544,7.550000000000068,1
44.689387411759526,11.5,1
84.23162480521933,7.650000000000091,1
97.4623705854865,17.09999999999991,1
9.019238685916207,8.699999999999932,1
56.8542730717254,0.9499999999999318,1
46.56721058322,0.75,1
21.37767265199909,0.15000000000009095,1
8.250853177911267,1.849999999999909,1
7.1811235368440975,3.900000000000091,1
60.33385589648424,3.849999999999909,1
97.68445151500418,6.850000000000023,1
39.49321850691376,6.699999999999932,1
89.15505105908414,15.0,1
17.17707309344405,1.6999999999999318,1
39.337081541170846,8.25,1
56.20144610935313,3.7000000000000455,1
57.56115584015606,13.949999999999932,1
72.2479158002352,2.1000000000000227,1
3.0441431063663913,6.0499999999999545,1
88.04694949658733,1.3500000000000227,1
24.56406542658806,0.25,1
97.56166060962278,11.699999999999932,1
11.912462193446117,10.399999999999977,1
45.05631712005197,15.699999999999932,1
73.77039841210535,5.0499999999999545,1
19.658620364974922,1.75,1
38.74272402562747,3.75,1
4.612674845215224,2.050000000000068,1
32.010623625254084,1.7999999999999545,1
34.72940841086165,5.7999999999999545,1
52.569073647606274,17.299999999999955,1
85.08584470653477,5.699999999999932,1
11.570267974066155,3.7999999999999545,1
4.9122668752042955,12.0,1
45.825414213584736,11.649999999999977,1
32.18765489916041,12.949999999999932,1
75.58821981905385,0.9500000000000455,1
15.928048036028486,7.75,1
70.10351063953203,3.5499999999999545,1
88.63173429763992,11.049999999999955,1
79.33657327178298,1.6499999999999773,1
6.451861565747095,2.400000000000091,1
75.15050006626734,12.099999999999909,1
90.25600486463372,19.699999999999932,1
8.936885228504252,6.650000000000091,1
11.834072060608378,20.5,1
79.96585584809509,11.399999999999977,1
1.9832944272893656,4.149999999999977,1
20.60532694203357,13.299999999999955,1
10.33395095022388,10.549999999999955,1
97.86300314732398,19.549999999999955,1
62.98865212720921,1.849999999999909,1
89.4758472600497,3.0,1
2.6451492128562677,14.599999999999909,1
37.29486512546282,4.25,1
75.85567435703888,5.599999999999909,1
2.884330678025435,7.849999999999909,1
30.675415573590726,7.399999999999977,1
74.60375083867075,0.3000000000000682,1
78.46162950070175,6.7999999999999545,1
61.06439225485883,7.899999999999977,1
91.84571270230299,10.75,1
96.59249358284433,4.900000000000091,1
6.731509311875925,2.800000000000068,1
68.17121084157407,10.050000000000068,1
1.8400901750028424,1.849999999999909,1
5.7174775134353695,5.0,1
58.583532219256085,1.349999999999909,1
3.567916989502919,12.25,1
67.78896250687103,11.600000000000023,1
42.63417166317231,0.9499999999999318,1
38.56789707646021,12.399999999999977,1
65.13094225008354,6.5499999999999545,1
82.83139208396824,0.900000000000091,1
54.02460349712419,13.949999999999932,1
43.66357959947163,12.799999999999955,1
69.89410527853943,5.0,1
64.53889314258049,7.300000000000068,1
66.07063954224577,7.5499999999999545,1
44.730164237658755,19.25,1
58.513720963395826,21.449999999999932,1
15.818304058999274,8.149999999999977,1
86.44037844097329,8.049999999999955,1
27.72099805218386,5.650000000000091,1
90.2676973668058,3.550000000000068,1
6695.697339669354,189.10000000000002,0
6633.777213415749,189.60000000000002,0
6671.2288513530475,188.1500000000001,0
6659.481243408456,186.60000000000002,0
6720.442964478982,187.95000000000005,0
6695.340397281965,187.60000000000002,0
6673.119908726152,188.0,0
6697.934999430792,187.05000000000007,0
6699.8982530674875,187.75,0
6655.663605496979,190.0,0
6648.587137327751,188.9000000000001,0
6714.412227131517,186.80000000000007,0
6695.150213721634,189.20000000000005,0
6672.678458332779,191.1500000000001,0
6701.1641710934855,186.70000000000005,0
6726.062713429645,190.05000000000007,0
6652.401840886865,187.75,0
6691.02445979766,188.75,0
6711.0029643059315,187.9000000000001,0
6678.925943978906,188.55000000000007,0
6709.988041073033,188.25,0
6732.802550792967,187.1500000000001,0
6731.059982806513,188.6500000000001,0
6709.800695988004,189.1500000000001,0
6685.633933359724,189.5,0
6693.245738655347,188.70000000000005,0
6666.649477766132,187.9000000000001,0
6705.5010934332895,187.9000000000001,0
6643.474490627927,186.55000000000007,0
6693.868304621388,189.9000000000001,0
6696.393866062099,186.45000000000005,0
6694.130045086669,187.45000000000005,0
6686.977880254104,189.70000000000005,0
6695.556997197647,189.85000000000002,0
6682.082992016789,188.25,0
6731.099752160659,188.95000000000005,0
6711.086920908125,189.60000000000002,0
6724.204556428664,188.55000000000007,0
6731.683071017469,188.20000000000005,0
6643.751050183411,187.60000000000002,0
6697.222400675044,188.25,0
6663.653334994993,187.35000000000002,0
6680.720569482401,186.75,0
6720.338457665166,187.55000000000007,0
6645.918252878371,187.0,0
6728.790973790663,188.60000000000002,0
6651.500166309761,189.0,0
6655.366616982021,186.80000000000007,0
6664.065027307668,189.55000000000007,0
6680.714055772016,189.9000000000001,0
6712.079296551303,188.85000000000002,0
12.232543357655231,17.25,1
14.365352900391372,3.650000000000091,1
41.0516031388961,4.849999999999909,1
25.00046184000894,8.299999999999955,1
30.08607373686391,1.2999999999999545,1
20.630616620321234,11.100000000000023,1
23.33413026193375,0.20000000000004547,1
15.667351196914751,4.75,1
0.5870609460271226,2.3999999999999773,1
62.49525338044441,7.949999999999932,1
68.6558234746044,3.8500000000000227,1
14.900183689291225,1.75,1
45.8907333004463,5.849999999999909,1
