start_time,flow_packet_num,flow_size,mean_packet_size_32,mean_packet_size_20,mean_packet_size_16,mean_packet_size_8,mean_packet_size_4,coflow_id
15563.615398788856,52625,27966736,532.5,528.2,531.25,521.5,500.75,4
15550.906167413954,52620,27972035,533.40625,531.25,533.75,538.5,547.25,4
15555.812290612012,52513,27928217,529.6875,530.75,536.0,527.75,521.5,4
15630.317274382238,52552,27928560,531.90625,531.25,527.625,516.5,524.0,4
15559.041624032236,52635,27970198,531.96875,533.4,533.5625,529.5,530.25,4
15534.050213662818,52528,27913658,538.1875,537.6,534.125,521.0,530.5,4
15556.316631909847,52571,27940928,532.65625,534.25,535.1875,526.375,532.5,4
15626.929136348725,52581,27942402,528.78125,528.45,520.875,528.25,521.25,4
15547.64029953038,52585,27951795,524.5625,521.45,525.6875,531.625,516.0,4
15565.789790823364,52638,27980180,528.28125,525.25,523.5625,524.375,516.0,4
15575.906379685586,52570,27942356,528.125,527.5,525.125,521.5,518.5,4
15589.25380877348,52586,27929406,528.78125,524.75,518.75,513.5,516.0,4
15606.68631422994,52608,27962253,537.0,541.85,540.875,545.125,549.0,4
15560.602987369872,52623,27952457,533.03125,525.2,519.0625,515.75,526.5,4
15606.961064153296,52547,27926955,530.6875,527.9,530.0625,538.5,530.0,4
15579.126529606681,52645,27996178,523.3125,519.35,518.875,517.25,522.25,4
15624.352476392747,52595,27933533,536.6875,538.25,532.4375,538.25,522.75,4
15544.490611482175,52572,27935338,528.5625,533.3,533.1875,537.5,508.5,4
15584.011520862694,52628,27971585,530.3125,532.45,535.5625,534.125,553.25,4
15606.18839725264,52560,27938855,531.09375,534.4,535.25,517.5,523.25,4
15549.531166236067,52597,27960423,536.03125,546.9,548.3125,548.0,565.75,4
15550.683266895621,52560,27910893,527.71875,528.4,528.9375,535.0,538.25,4
15537.834139799357,52610,27966677,525.3125,522.05,517.0,512.25,526.25,4
15550.27396071277,52540,27930647,534.65625,530.15,528.5,537.875,521.25,4
15544.683409510377,52504,27906818,524.0,515.5,519.4375,524.5,505.25,4
15590.73104033857,52623,27974223,532.46875,527.7,531.8125,538.375,551.5,4
15581.39891930513,52613,27959069,530.6875,535.25,544.125,536.75,517.5,4
15560.095532676516,52618,27972144,524.21875,517.85,517.1875,514.75,536.5,4
15588.584036790226,52613,27975723,536.03125,540.05,543.3125,551.875,556.75,4
15601.606359231087,52557,27931834,541.09375,537.35,536.8125,561.75,553.0,4
15610.14918842511,52625,27971402,534.625,528.15,533.125,528.375,526.5,4
15578.452187249837,52502,27888683,526.1875,530.65,531.5,536.75,542.25,4
15617.187207842444,52671,27998102,535.375,536.6,540.125,547.625,558.5,4
15606.658520603436,52580,27945866,542.46875,541.75,545.4375,525.375,530.75,4
15550.880586540845,52591,27944164,531.71875,530.45,534.1875,549.5,565.25,4
15577.661699850081,52575,27946852,531.5,526.6,526.0,512.75,494.5,4
15550.540279643812,52606,27950447,536.59375,537.4,539.0625,541.875,551.5,4
15588.222637963398,52604,27961602,525.75,514.85,521.0,539.625,561.25,4
15591.302501218817,52620,27965572,529.5,531.25,531.3125,524.25,526.0,4
15552.926487679393,52530,27918239,522.65625,523.7,520.8125,511.625,538.25,4
15630.449787546204,52605,27957232,536.40625,532.95,536.3125,532.125,511.5,4
15602.469631161695,52523,27927533,535.6875,538.1,544.75,565.0,580.0,4
15605.229706667968,52625,27976415,526.34375,526.7,529.9375,525.875,530.5,4
15624.056967647095,52560,27929826,530.09375,526.65,527.75,530.125,515.0,4
15591.141028176751,52540,27927262,537.125,550.2,553.8125,547.625,560.5,4
15626.32365380829,52525,27905881,533.21875,532.0,529.0625,528.625,496.25,4
15591.799855853484,52579,27929041,524.03125,523.6,521.3125,522.875,520.5,4
15619.85845411003,52594,27959699,529.8125,527.25,528.1875,520.125,514.5,4
15550.546700401059,52623,27971070,528.5625,525.55,531.375,515.625,511.25,4
15601.031788797793,52612,27965887,530.28125,533.6,531.8125,539.875,543.25,4
15597.089019894775,52615,27972626,528.15625,536.1,532.75,532.25,511.25,4
15627.07904195421,52609,27964529,535.78125,532.45,537.0,533.75,504.0,4
15601.814620726538,52506,27885392,531.8125,526.6,513.625,516.0,489.5,4
15539.601099431533,52636,27984038,539.0,535.0,531.6875,524.25,506.5,4
15577.544342867488,52624,27962239,531.78125,536.0,539.75,533.625,515.25,4
15571.716244656853,52518,27906911,536.03125,535.3,526.0,532.0,546.25,4
15588.22123146068,52600,27958027,530.0,533.45,531.6875,518.625,522.25,4
15574.805531606366,52562,27941681,529.53125,521.5,525.9375,522.375,499.0,4
15606.6321651179,52553,27917246,526.84375,523.85,515.875,515.75,509.25,4
15604.520365788729,52622,27966204,528.59375,536.25,541.8125,548.25,561.5,4
15607.60965766129,52614,27969233,534.15625,531.6,533.125,535.125,549.25,4
15584.469715086443,52598,27941492,531.0625,530.75,534.6875,525.5,506.25,4
15614.428024803035,52577,27946944,533.9375,541.95,534.125,527.5,544.75,4
15553.976081287494,52563,27947377,527.25,528.75,527.8125,517.625,518.25,4
15624.720899034515,52596,27959705,534.3125,528.7,526.1875,533.125,531.5,4
15562.115371090578,52640,27976792,531.375,519.95,520.3125,514.0,526.5,4
15597.510075345577,52624,27960820,538.53125,535.65,536.125,532.875,530.0,4
15558.894355681643,52561,27925994,531.03125,529.65,525.875,542.5,532.5,4
15621.523195386188,52577,27945102,542.84375,542.4,543.0,531.25,530.5,4
15539.595196687704,52631,27974223,530.8125,538.3,533.5,521.125,527.25,4
15560.515798262923,52595,27957512,526.625,524.3,522.75,516.625,524.5,4
15567.759753533835,52604,27947706,532.5625,537.25,534.875,543.5,550.25,4
15607.951982019504,52616,27967240,522.53125,518.4,521.3125,519.125,517.75,4
15613.736301803467,52560,27940352,533.875,536.45,538.5,535.625,546.5,4
15537.92712009137,52528,27931092,544.84375,554.5,546.5625,543.375,562.25,4
15599.290281129322,52654,27978353,531.78125,530.2,527.75,528.375,514.5,4
15618.811326695852,52551,27934268,533.40625,541.0,542.75,543.625,522.0,4
15580.143343670752,52623,27967011,541.84375,545.65,542.25,538.875,534.5,4
15578.559720758703,52564,27925997,531.0625,535.7,530.25,542.75,542.75,4
15539.706261561514,52571,27945928,520.96875,516.05,515.125,514.375,522.5,4
15569.976200690977,52628,27984853,530.53125,526.85,526.0625,514.375,513.0,4
15547.834425236144,52559,27935125,541.46875,537.95,540.6875,531.5,506.0,4
15559.301282368058,52601,27950987,534.3125,535.25,535.125,555.375,542.0,4
15627.94777723906,52599,27964192,525.125,513.5,512.0625,518.25,508.25,4
15578.048334972877,52630,27982209,536.375,541.65,540.625,539.625,523.75,4
15601.944676771702,52591,27961422,532.3125,535.65,537.0625,538.875,543.25,4
15611.636281188212,52658,27983728,531.21875,522.75,521.25,526.75,535.25,4
15536.463407118315,52578,27949954,535.46875,538.45,538.0,527.625,511.75,4
15566.228478591165,52562,27936765,524.96875,525.95,527.4375,535.5,546.0,4
15629.683884693697,52551,27926878,534.875,539.85,540.375,548.625,536.75,4
15624.244488160677,52545,27927138,542.90625,541.05,541.5625,539.0,561.25,4
15571.817533557178,52429,27880851,544.125,548.45,548.75,543.5,555.0,4
15629.243796486424,52618,27957961,538.9375,532.45,533.875,536.0,519.75,4
15546.709447345109,52581,27953205,522.8125,517.85,519.8125,516.125,512.5,4
15534.448567277013,52641,27959734,527.1875,525.5,533.375,519.25,526.75,4
15623.688940503605,52601,27954789,531.5625,529.6,523.4375,520.625,490.0,4
15594.995344858515,52574,27943810,526.125,523.3,520.3125,516.5,516.25,4
15609.411735427275,52575,27936272,531.90625,530.3,529.375,502.75,496.0,4
15578.945955859292,52563,27944661,535.40625,539.55,533.1875,528.75,516.5,4
15566.437924563053,52607,27948901,533.4375,536.45,530.875,539.25,544.5,4
15599.014426667512,52606,27955875,542.625,548.1,542.9375,543.75,535.25,4
15540.484070032904,52602,27944857,536.78125,525.8,525.1875,521.375,518.0,4
15604.544867644148,52673,27999869,531.1875,532.85,535.125,520.5,520.25,4
15570.047877209603,52544,27934046,531.0,535.25,538.25,516.75,509.25,4
15555.510735216485,52557,27934300,538.15625,542.05,541.5625,538.125,526.0,4
15577.369639430724,52559,27942660,529.03125,524.85,519.125,526.875,506.25,4
15570.861765262976,52614,27971819,525.75,531.95,527.0625,535.25,519.5,4
15625.264858523535,52598,27972332,527.65625,519.2,518.875,532.75,536.25,4
15602.866047651016,52562,27931758,528.15625,532.05,522.6875,524.75,528.0,4
15573.348369449048,52574,27949138,540.5,542.0,543.875,553.5,554.5,4
15542.079570548269,52596,27960915,531.4375,525.9,528.25,539.375,523.5,4
15596.830882304488,52600,27954542,532.03125,530.0,527.125,521.25,525.0,4
15562.065803825497,52581,27948042,527.90625,531.65,533.8125,538.5,539.0,4
15532.596064629588,52626,27965910,536.90625,532.25,526.0,524.75,513.75,4
15580.696292856057,52594,27955600,532.34375,532.75,532.625,505.125,485.0,4
15597.738900216142,52630,27968112,525.25,524.45,522.625,532.375,548.75,4
15615.691998253888,52611,27963546,531.65625,533.6,538.0625,539.625,537.75,4
15553.7073536897,52606,27965534,539.53125,534.2,535.3125,533.0,518.5,4
15584.861654399572,52523,27918076,534.34375,542.65,542.5625,573.375,574.0,4
15575.759585921147,52552,27934980,519.1875,514.95,517.25,506.75,496.25,4
15573.119223228961,52581,27951823,524.96875,529.35,531.125,527.625,532.5,4
15588.478560046158,52580,27942645,543.28125,549.65,550.125,548.0,534.0,4
15607.59282512179,52548,27932738,531.28125,533.8,532.1875,531.5,518.75,4
15587.23154458909,52493,27900865,533.0625,533.5,526.75,521.125,535.25,4
15614.143718819185,52559,27928102,542.875,539.9,538.625,535.125,519.25,4
15597.956833529253,52538,27916035,541.3125,545.9,545.9375,554.25,551.5,4
15534.211438693312,52589,27936621,533.53125,536.0,539.6875,535.875,537.75,4
15565.343208900897,52577,27935885,527.71875,523.9,524.625,538.375,532.75,4
15571.947835260362,52570,27941036,525.65625,524.05,523.0625,533.75,528.25,4
15535.640772977018,52590,27944836,525.5,522.75,522.0,516.375,547.75,4
15588.17955317035,52586,27951557,530.59375,525.65,523.875,537.125,559.5,4
15560.51131208603,52661,27990247,537.84375,546.2,546.875,560.25,552.5,4
15623.504383367264,52599,27951130,531.875,530.0,524.8125,538.25,522.75,4
15568.193354715817,52559,27935156,525.84375,532.5,529.875,525.625,501.25,4
15596.301032646232,52582,27962247,539.53125,546.15,545.8125,544.75,531.75,4
15623.401492004969,52580,27937775,530.15625,533.0,530.6875,540.25,540.75,4
15558.949651486844,52529,27919798,528.875,527.5,523.3125,522.0,529.25,4
15604.85637380537,52514,27920316,543.59375,555.3,552.9375,559.125,542.25,4
15591.059810993218,52583,27938429,536.0625,533.35,527.0,530.125,514.0,4
15606.465926351042,52556,27932243,531.15625,534.8,541.375,544.5,562.5,4
15559.124260869632,52563,27938683,539.875,539.45,539.8125,545.5,547.5,4
15561.030104832518,52563,27940414,533.34375,540.7,548.9375,552.625,556.25,4
15575.410424855057,52564,27956879,523.6875,522.2,515.875,507.875,499.75,4
15605.552281992925,52531,27905640,534.5,538.15,541.75,553.5,557.75,4
15630.735356856905,52576,27924547,531.59375,534.7,533.125,529.125,493.5,4
15607.633030691968,52602,27952154,529.59375,531.9,542.125,543.375,543.25,4
15614.561324408485,52572,27954184,526.0625,525.8,520.6875,526.125,509.75,4
15568.771838354865,52666,27998000,525.46875,524.65,518.3125,503.125,496.5,4
15571.460135201758,52579,27937663,536.09375,540.7,543.25,528.125,510.75,4
15624.483053598411,52592,27962221,520.65625,518.2,515.9375,524.0,540.0,4
15565.583773753762,52611,27945325,532.34375,531.75,533.6875,528.0,561.75,4
15585.143971268022,52592,27938324,526.78125,519.1,520.8125,518.375,522.5,4
15625.998857415556,52639,27962236,523.0625,519.35,524.5,519.625,519.0,4
15574.344328977139,52593,27961068,533.0625,530.7,527.875,538.75,536.25,4
15588.58685559746,52520,27910143,529.25,527.8,523.875,510.625,498.75,4
15545.91972897083,52563,27951534,537.0625,538.35,536.0,552.75,552.75,4
15543.822065412933,52498,27903433,529.25,530.55,529.3125,513.25,508.75,4
15597.84396216016,52633,27980402,537.1875,542.3,540.8125,549.5,557.75,4
15597.180142015497,52519,27915042,530.5625,525.1,531.125,521.0,500.75,4
15570.408012977708,52636,27992053,532.84375,526.85,529.3125,536.375,567.25,4
15616.299796583204,52601,27967943,525.4375,533.6,522.75,521.75,533.25,4
15623.746003950699,52554,27937484,523.46875,521.35,520.75,517.25,496.5,4
15542.257924122849,52615,27959375,528.40625,516.5,519.3125,524.5,531.25,4
15572.617751846874,52623,27969344,537.59375,542.1,540.6875,535.625,540.0,4
15612.579835263594,52572,27941386,543.25,548.35,542.125,539.875,535.0,4
15532.747722929807,52596,27963482,528.78125,527.45,528.5,516.875,512.0,4
15564.552202914654,52587,27939894,527.3125,529.4,531.1875,549.0,548.0,4
15597.709666255723,52562,27949923,537.46875,532.75,523.75,519.5,523.0,4
15570.984244696803,52592,27954219,535.46875,537.45,537.75,547.375,554.5,4
15568.057540920337,52659,27973978,534.375,529.15,531.0,536.0,549.0,4
15585.92214505855,52653,28002351,539.0625,537.3,535.0625,545.25,544.25,4
15570.819066207721,52625,27975787,526.53125,525.0,516.875,527.375,530.0,4
15579.33324735657,52546,27931964,534.78125,532.55,534.3125,531.75,518.5,4
15587.730394417818,52547,27934120,542.40625,554.8,551.5,530.875,527.25,4
15531.218803514808,52539,27923839,533.03125,535.75,543.5625,543.25,550.25,4
15582.139376221763,52534,27922198,528.125,529.65,531.3125,532.125,533.0,4
15542.045054649601,52608,27959739,531.78125,533.4,527.75,534.5,505.0,4
15578.387070437993,52632,27968888,529.90625,525.8,513.8125,511.625,514.5,4
15541.361374425343,52600,27943141,547.0625,548.85,548.375,542.25,527.5,4
15610.404172379293,52594,27950760,537.53125,539.05,535.1875,535.5,531.25,4
15558.989171671094,52599,27967097,532.1875,531.3,530.8125,527.125,529.75,4
15586.3764384884,52576,27942894,531.09375,538.5,533.0625,538.25,537.5,4
15607.97615398325,52608,27947373,535.9375,538.0,536.375,528.25,528.75,4
15538.391610964718,52675,27985104,523.78125,520.1,522.0,535.25,518.5,4
15561.293044184831,52640,27972062,531.8125,529.95,521.0,513.625,519.25,4
15611.894248685927,52581,27945610,532.15625,529.45,531.1875,535.75,544.75,4
15574.954487559527,52524,27906206,531.3125,537.2,536.6875,543.5,549.0,4
15554.523549358144,52560,27923571,525.125,532.65,538.9375,538.875,543.75,4
15596.750691652567,52632,27977783,526.4375,524.8,522.625,522.125,519.5,4
15541.995844915376,52623,27967582,520.15625,520.4,514.125,499.625,486.0,4
15566.245121839673,52638,27969108,537.78125,548.1,553.3125,553.625,534.75,4
15626.857748130753,52586,27944881,527.78125,525.55,528.75,531.25,512.75,4
15570.970822642901,52580,27944798,530.125,530.65,528.25,540.125,527.25,4
15554.680740616977,52553,27936789,527.25,538.05,537.3125,530.125,508.75,4
15539.971312974245,52649,27998202,521.28125,517.65,517.8125,525.5,516.5,4
15624.979014663993,52544,27914462,532.875,536.25,536.4375,543.75,523.75,4
15548.058387799405,52581,27947619,545.3125,543.0,540.9375,539.25,545.25,4
15550.031223642873,52637,27981723,536.15625,536.4,535.6875,531.0,530.5,4
15553.348258040947,52619,27973523,537.5,544.85,548.4375,529.5,533.5,4
15582.688424051687,52588,27941449,522.875,532.7,535.5625,550.375,558.25,4
15552.913003471305,52624,27978444,535.75,537.75,542.375,544.5,556.5,4
15569.721255553799,52611,27958651,529.9375,526.55,527.3125,527.25,522.25,4
15626.653304220888,52521,27929781,531.09375,526.95,524.375,529.875,537.5,4
15555.472451791311,52604,27942429,524.53125,529.4,532.5,533.0,539.0,4
15542.720333590336,52623,27985264,524.28125,520.6,522.6875,512.75,500.25,4
15604.57461043614,52582,27947782,533.875,539.85,534.75,541.125,537.75,4
15618.985316699667,52597,27948118,531.46875,544.1,547.6875,544.625,575.25,4
15561.963962961647,52584,27953610,537.03125,544.45,540.375,537.375,560.25,4
15608.52373711254,52592,27954952,530.1875,531.7,539.75,529.875,508.75,4
15554.81195957202,52640,27976345,538.28125,546.45,551.1875,551.125,564.75,4
15614.780388144223,52532,27912834,519.6875,523.35,522.3125,522.0,529.0,4
15614.706173378698,52565,27936329,531.96875,532.7,534.875,525.25,498.5,4
15581.821164117824,52576,27944354,535.28125,536.35,533.9375,527.625,547.0,4
15577.508404881637,52662,27985608,525.5,525.55,528.6875,515.0,501.5,4
15621.370969621452,52558,27931574,528.84375,530.25,521.4375,506.375,522.25,4
15535.555394299887,52536,27914688,528.46875,522.55,521.5,514.875,510.0,4
15597.191573279728,52568,27949804,521.65625,529.4,526.5,526.125,544.5,4
15600.9013026871,52703,28024650,532.9375,523.25,521.6875,533.75,554.0,4
15626.189738906016,52569,27932986,527.59375,520.05,518.5625,513.0,519.25,4
15537.262543441882,52538,27922031,530.90625,530.5,529.125,522.625,542.25,4
15581.492176801932,52620,27961249,526.21875,529.8,540.25,526.25,500.25,4
15549.750904037352,52651,27993393,539.84375,541.65,546.625,538.5,549.25,4
15607.041045376056,52528,27929223,518.28125,511.15,511.4375,506.125,501.0,4
15584.474345116278,52574,27942312,530.65625,540.35,537.625,544.875,537.5,4
15582.20022678212,52664,27987868,527.21875,527.8,521.3125,513.25,508.25,4
15614.935005380587,52626,27979372,530.875,530.6,525.5625,529.375,523.25,4
15579.489306369429,52594,27960645,524.25,511.3,514.9375,523.5,508.25,4
15535.27628047705,52587,27942779,536.03125,539.4,539.375,524.25,505.0,4
15596.382635979684,52570,27940466,524.0,529.05,532.75,549.875,532.25,4
15547.309535692708,52569,27951648,530.6875,530.4,536.0,538.875,555.0,4
15563.815822854654,52559,27940828,534.78125,536.2,529.25,534.25,523.25,4
15563.369596811366,52541,27924540,526.96875,531.1,532.4375,551.875,563.0,4
15557.854812252055,52596,27944511,528.0625,531.3,532.9375,533.375,522.25,4
15570.95591283312,52533,27922668,540.84375,544.45,543.375,551.5,537.75,4
15559.430363197123,52527,27911517,534.8125,529.1,530.25,538.0,537.25,4
15613.376188695307,52552,27926523,524.03125,527.7,533.4375,534.75,515.25,4
15603.214072393452,52615,27953211,535.3125,533.3,535.75,553.75,541.0,4
15589.03290339356,52586,27958438,533.78125,531.6,530.6875,527.25,531.0,4
15540.736062617016,52591,27945877,529.5625,527.0,526.1875,527.5,536.25,4
15531.183279656863,52575,27938255,540.5625,543.75,540.75,526.625,523.0,4
15593.489765608623,52592,27955793,538.4375,537.4,535.8125,540.625,536.25,4
15614.352984080831,52504,27914948,530.59375,527.35,521.875,527.5,547.25,4
15623.703700104656,52566,27945502,543.0,541.1,544.5625,532.125,524.5,4
15578.02478464475,52598,27953393,525.875,515.5,516.9375,513.0,509.0,4
15592.793986316163,52607,27960391,539.1875,540.35,539.0625,542.875,543.25,4
15595.671190643154,52687,28001307,530.46875,534.8,531.0625,533.5,516.5,4
15575.056984726085,52648,27988953,532.3125,524.0,525.3125,517.25,521.75,4
15627.527706739653,52612,27957048,524.96875,536.2,532.0,526.0,521.25,4
15551.257973192727,52577,27941031,532.25,537.25,536.1875,536.125,539.25,4
15589.704518490935,52596,27957194,535.0625,528.55,533.5,542.25,545.25,4
15560.18683290336,52532,27931366,532.90625,535.25,529.125,524.5,528.25,4
15580.254044178217,52590,27952015,523.0,522.5,520.25,516.75,529.25,4
15581.580439466241,52581,27948994,537.375,537.75,545.5,537.875,544.25,4
15612.25402322848,52628,27966956,537.71875,531.85,535.75,542.125,548.75,4
15559.880082198037,52558,27934630,532.40625,541.6,534.5625,527.0,521.25,4
15549.401941066559,52573,27925998,527.9375,526.65,532.625,532.25,515.75,4
15595.603731398107,52630,27964247,524.96875,517.9,510.625,508.0,511.75,4
15540.684635983709,52576,27943409,535.4375,535.15,535.9375,543.25,536.75,4
15549.74459845759,52565,27936841,524.53125,534.1,530.1875,520.0,542.75,4
15584.881971861714,52541,27918476,533.34375,528.45,528.5,546.125,552.5,4
15622.604216715717,52577,27957681,541.8125,545.85,542.0625,530.375,524.5,4
15608.974642815507,52620,27951292,535.875,536.7,541.375,541.25,559.75,4
15540.885426868099,52664,27998220,542.6875,535.35,536.8125,533.25,533.25,4
15539.108846623265,52599,27956184,541.5625,550.35,546.6875,532.875,503.5,4
15622.543752243922,52572,27947460,528.96875,528.85,531.0625,533.875,506.75,4
15582.497471227936,52551,27918401,533.0625,539.35,539.0,544.5,574.0,4
15536.257373355591,52583,27946848,528.71875,532.5,538.4375,536.0,549.75,4
15551.510427775655,52600,27962272,532.5625,536.05,534.375,528.75,536.25,4
15588.420060785691,52561,27939456,539.6875,545.45,544.375,552.875,540.75,4
15538.208357554598,52585,27956960,533.3125,535.35,539.9375,548.5,542.0,4
15586.039808955231,52552,27934728,531.5,529.9,521.9375,525.375,526.75,4
15594.917991405131,52569,27941580,533.1875,541.25,545.625,556.75,566.5,4
15629.649790537103,52598,27951430,540.375,534.65,532.75,532.125,573.5,4
15614.31172449511,52587,27947731,525.25,520.05,523.4375,516.75,516.25,4
15594.978883786192,52645,27963193,522.875,522.3,533.875,535.5,539.0,4
15541.644081058386,52611,27974245,524.78125,525.15,524.0,522.875,503.5,4
15613.774196578193,52575,27946438,543.4375,543.35,545.0625,543.375,528.0,4
15548.843324427917,52580,27959199,544.65625,539.25,547.625,545.75,551.0,4
15601.864465080316,52604,27946503,541.875,540.5,536.125,524.125,522.0,4
15545.209317218838,52607,27961632,540.4375,543.95,549.5625,535.875,529.25,4
15545.020000284208,52544,27917315,530.4375,529.6,531.0625,530.375,549.25,4
15622.59938305816,52559,27946695,527.40625,528.3,529.4375,536.0,549.0,4
15580.882292823522,52582,27941214,537.0625,530.1,526.625,523.25,527.5,4
15620.435321518631,52580,27942034,539.15625,543.55,548.125,559.375,563.5,4
15542.089804853338,52562,27943394,528.15625,527.9,531.4375,521.75,495.0,4
15617.10598261714,52578,27933692,531.03125,535.05,534.8125,525.375,532.25,4
15574.402744772826,52602,27940863,540.21875,535.5,542.25,545.75,548.5,4
15565.78429217506,52569,27928949,532.9375,523.25,527.8125,523.25,508.5,4
15565.101561852476,52555,27935362,545.78125,542.85,548.3125,548.5,556.5,4
15605.545375642856,52629,27970491,529.90625,526.0,527.9375,512.75,516.75,4
15582.563056675332,52596,27962061,522.03125,522.0,520.75,526.75,513.5,4
15602.193905982002,52566,27925916,532.21875,536.4,537.5625,532.0,536.75,4
15572.51352384293,52625,27970615,533.78125,537.1,539.875,539.25,527.0,4
15539.643982032236,52603,27961290,538.90625,540.25,543.0,537.875,529.25,4
15625.799879925153,52619,27963083,518.46875,525.8,518.8125,511.5,490.25,4
15619.059426895405,52596,27955311,532.71875,529.3,532.8125,535.0,540.75,4
15548.558082737569,52560,27943601,517.28125,516.95,516.0625,504.25,513.25,4
15538.285198788946,52679,27991965,537.1875,542.4,538.4375,533.75,535.25,4
15622.329365955677,52570,27940343,526.125,517.1,513.625,519.375,534.75,4
15627.771906034994,52568,27953454,540.96875,549.1,538.75,524.875,522.0,4
15531.870850772062,52615,27951754,540.53125,539.6,542.3125,550.75,544.75,4
15562.596159494122,52619,27958197,531.375,533.7,540.6875,531.375,542.25,4
15546.628929508355,52587,27957119,528.84375,528.55,522.8125,529.0,538.75,4
15535.187808134766,52539,27920054,529.75,537.3,534.5625,532.875,548.25,4
15629.888475371761,52564,27933581,532.0,522.35,526.5,521.5,536.25,4
15580.947773215941,52601,27945036,516.6875,516.75,510.125,512.0,501.0,4
15606.889757901577,52511,27893632,532.03125,527.55,526.6875,541.875,529.5,4
15572.602045021578,52496,27904364,541.65625,539.0,541.5,547.875,552.75,4
15597.582869500813,52524,27915702,536.0625,542.35,545.25,533.625,551.25,4
15604.488891493067,52571,27943321,534.09375,531.2,530.6875,538.125,544.5,4
15552.051014024979,52537,27927188,531.25,523.6,524.375,517.125,528.25,4
15565.36044729939,52565,27937103,534.375,540.5,541.5625,557.125,563.25,4
15564.270100131002,52599,27957374,523.28125,524.15,527.8125,522.25,523.75,4
15578.080914261898,52571,27937212,532.59375,529.9,531.0,525.75,515.0,4
15543.53298653286,52594,27953916,525.34375,526.45,529.8125,524.25,520.25,4
15626.090258808,52503,27883837,536.03125,530.95,531.0625,546.75,542.0,4
15576.660308252927,52603,27946309,529.03125,519.9,521.4375,511.375,519.0,4
15584.637632676997,52605,27964200,532.96875,518.8,522.125,518.125,509.0,4
15560.331901920708,52600,27962867,523.8125,524.9,523.4375,510.375,511.25,4
15552.493319124413,52530,27925172,531.5625,524.1,527.4375,535.0,510.0,4
15561.687401100222,52586,27959502,535.21875,535.5,532.625,525.5,519.0,4
15554.663644585133,52613,27954903,511.65625,505.3,503.5625,518.875,531.25,4
15539.913298484194,52618,27978654,522.0625,528.5,530.75,532.625,549.25,4
15592.954552117522,52594,27942331,536.8125,530.5,533.8125,520.0,530.75,4
15572.089933837444,52649,27989552,544.125,539.0,544.125,556.5,544.0,4
15537.009639426467,52531,27916209,531.0,538.0,528.625,515.625,529.75,4
15567.39141127578,52627,27968637,528.84375,528.45,524.5,527.625,514.0,4
15554.495091659805,52582,27956391,535.09375,537.05,527.375,524.125,527.0,4
15616.248865856085,52545,27933085,538.78125,541.5,543.75,557.25,550.25,4
15607.266126872002,52636,27969851,529.53125,529.45,526.75,537.375,548.5,4
15627.383221691583,52583,27947514,538.65625,537.5,536.1875,520.125,506.5,4
15590.96109765899,52566,27933405,542.84375,538.45,543.5,551.375,554.25,4
15555.727685366042,52601,27964317,529.5,534.35,544.1875,552.5,564.5,4
15595.896071173518,52618,27968458,531.09375,520.85,524.8125,518.875,500.5,4
15614.862332865772,52573,27929757,535.1875,542.1,545.375,549.125,570.5,4
15538.546597769886,52587,27961508,534.375,540.95,543.5625,552.25,573.25,4
15628.309672844722,52567,27942889,535.03125,535.15,540.875,536.75,532.25,4
15570.644384333898,52578,27940091,522.84375,513.95,507.125,503.75,477.25,4
15621.247675416382,52565,27933409,522.875,518.5,526.25,529.625,538.0,4
15551.040775366875,52590,27961791,536.03125,530.5,530.8125,545.5,540.75,4
15571.1193514661,52585,27947291,534.4375,538.3,539.875,555.5,536.0,4
15542.698596629954,52570,27942413,531.5,522.95,526.8125,531.125,542.0,4
15622.659914789636,52588,27965956,540.34375,541.95,534.0,546.625,553.0,4
15605.68815714237,52581,27937592,540.40625,547.95,540.6875,545.0,544.75,4
15535.398319771031,52588,27950760,530.0,529.45,530.0625,530.625,509.0,4
15556.84994240666,52561,27929768,530.75,533.1,530.25,521.25,514.0,4
15589.635215827471,52616,27966943,522.8125,518.05,515.25,523.875,532.25,4
15571.095735703608,52580,27951262,529.9375,525.5,530.3125,540.0,555.75,4
15597.803114497463,52612,27985205,529.625,541.65,538.0625,540.625,535.25,4
15561.872677241163,52625,27950684,533.15625,530.15,532.1875,517.375,497.5,4
15536.764093238784,52527,27905774,532.09375,528.2,533.3125,532.375,554.75,4
15543.748787140232,52635,27965224,531.8125,535.7,540.125,527.125,525.5,4
15578.093293760376,52564,27940131,526.9375,530.2,533.625,529.625,529.75,4
15598.039848649012,52569,27931559,536.71875,543.35,545.125,563.625,558.0,4
15535.260169354366,52602,27959101,522.34375,527.1,529.3125,509.375,512.75,4
15566.95802389969,52619,27973423,527.78125,527.05,528.25,518.25,515.5,4
15604.250456274245,52639,27973857,534.34375,532.4,539.4375,536.375,551.25,4
15613.522143453776,52516,27913548,531.875,534.6,537.0625,518.0,526.5,4
15595.43079198192,52671,27999469,529.84375,523.3,527.625,513.25,494.25,4
15593.322113702952,52620,27972267,523.375,524.85,525.5,533.375,523.75,4
15621.310412727644,52631,27965587,534.5625,536.85,536.6875,523.875,491.0,4
15531.676628515554,52593,27954252,537.28125,528.15,525.375,523.875,543.5,4
15628.942102499612,52582,27938563,529.625,528.45,532.5,541.5,565.5,4
