start_time,flow_size,mean_packet_size_20,coflow_id
2709941.1385150193,1040692,828.75,447
2709927.4961501006,1087129,837.95,447
2709914.3577396083,1092055,831.15,447
2709986.821440601,1061863,830.35,447
2709914.3852537526,1046774,825.35,447
2709950.5784663996,1043109,826.7,447
2709997.030729101,1115480,849.0,447
2710000.686608868,1090332,832.7,447
2709975.5913800155,1089664,835.7,447
2709980.110648107,1101132,833.65,447
2709956.8934587287,1068803,838.85,447
2709922.383889332,1108793,833.45,447
2709914.9411227265,1082227,843.55,447
2710001.664195166,1109131,843.9,447
2709997.9531279155,1088575,840.4,447
2709919.946191078,1090551,836.95,447
2709964.292944408,1051225,837.05,447
2709944.3211330576,1101371,832.6,447
2709964.8122386574,1056412,836.8,447
2709924.015198728,1090785,837.75,447
2709927.9724216145,1111156,828.5,447
2709914.360922753,1068688,837.5,447
2709913.1640768833,1040578,844.65,447
2709969.077132577,1070668,832.3,447
2709978.8680019258,1093578,843.1,447
2709990.059535799,1079536,837.55,447
2709987.597081761,1029810,850.35,447
2709967.4954244555,1093474,850.4,447
2709992.7216529073,1060759,838.35,447
2709948.7061367477,1083542,822.15,447
2709943.6926377797,1106862,836.5,447
2710006.9404846425,1077061,838.05,447
2709917.08031238,1092520,843.15,447
2709982.2203940265,1135534,840.7,447
2709937.789996149,1071605,831.8,447
2709970.176001694,1074892,828.35,447
2709990.0702588093,1096846,835.65,447
2709985.723283338,1090490,831.05,447
2709967.5171849076,1074801,845.6,447
2709966.7871166547,1121820,840.75,447
2709922.801661437,1085095,845.75,447
2710008.951395637,1083762,824.25,447
2709967.8263892103,1044466,834.15,447
2709955.0568728023,1046255,838.75,447
2709925.594270078,1085920,840.8,447
2709918.553731394,1098284,840.55,447
2709980.9911532686,1095599,830.7,447
2709947.223079658,1081226,837.0,447
2709964.986911329,1043741,834.35,447
2709920.945645775,1096025,834.65,447
2709964.4536169255,1105528,835.95,447
2709909.715085154,1043166,829.3,447
2709946.1184954336,1068618,840.85,447
2709922.086336895,1090498,830.2,447
2709917.364050715,1056285,841.8,447
2709937.8519618367,1089706,836.95,447
2710008.470792946,1060677,837.05,447
2709951.066179805,1068873,831.25,447
2709917.185278263,1085363,841.4,447
2709960.4992623115,1063932,845.55,447
2709934.9840055155,1042812,842.6,447
2709938.10761792,1078406,824.2,447
2709952.4070873675,1100548,833.3,447
2709973.9009988336,1093961,840.6,447
2709975.941337127,1072472,831.85,447
2709990.4016704517,1049891,841.3,447
2710008.0824655783,1031965,837.3,447
2709961.8618732807,1082374,828.3,447
2710008.5339116384,1101765,826.75,447
2709977.27923789,1114398,852.85,447
2709964.632186404,1080025,834.25,447
2709951.118351731,985907,837.9,447
2709969.3373322976,1060242,825.45,447
2709954.8745807107,1073321,841.15,447
2709958.055346819,1049078,839.35,447
2710000.5534926727,1084924,841.7,447
2709974.93343746,1054553,831.45,447
2709955.3843682716,1048090,845.65,447
2709975.8368069218,1063770,847.65,447
2710003.006126124,1064705,844.9,447
2709915.556366492,1083386,833.25,447
2709991.053007109,1090159,830.05,447
2709954.5102108656,1085390,851.45,447
2709994.4098499217,1069371,836.4,447
2709979.452569867,1100345,829.5,447
2709960.146548529,1069352,826.45,447
2709944.939200611,1046531,838.35,447
2709994.7257110435,1069847,845.8,447
2709914.3034994025,1138724,846.1,447
2709982.5806553033,1096861,825.8,447
2709971.320623845,1093304,841.8,447
2709974.8198336638,1137735,826.9,447
2709925.8592645344,1066100,833.7,447
2709915.901015418,1029501,842.9,447
2709932.943295037,1123793,825.8,447
2709942.7025185204,1086727,833.5,447
2709951.0822768514,1081394,844.75,447
2709930.422233355,1112034,825.05,447
2709965.2588900933,1088842,829.15,447
2709987.261946839,1112450,837.95,447
2709938.112902672,1042059,833.05,447
2709939.2401638217,1077294,841.05,447
2709942.068369068,1046962,849.1,447
2709999.578514325,1113130,836.5,447
2710007.0341126183,1104085,835.15,447
2709942.5935181314,1112304,834.8,447
2709968.947306777,1090564,856.9,447
2709923.775261357,1081334,834.5,447
2709980.176271573,1106154,839.35,447
2709932.9593717675,1101620,835.25,447
2709955.9189884346,1041437,837.2,447
2709951.3480340014,1044905,839.25,447
2709933.468183007,1086635,832.7,447
2709916.984495223,1067444,830.25,447
2709984.8675252027,1080301,831.35,447
2709999.208749919,1118196,825.95,447
2709927.839495905,1041520,832.1,447
2710001.730125603,1042241,838.55,447
2710008.4052001503,1109878,837.5,447
2709976.806515101,1091082,836.7,447
2709928.2068791534,1023566,832.65,447
2709973.528677428,1054707,837.5,447
2709933.455360216,1104922,839.6,447
2709990.548587057,1071420,843.65,447
2709933.8380330307,1055089,833.0,447
2709980.8955152505,1076136,828.45,447
2709984.7604744798,1063399,837.25,447
2709914.9168274757,1062322,831.4,447
2709943.6700608497,1112129,837.55,447
2709922.5160497995,1068624,838.1,447
2709909.958258644,1156549,827.2,447
2709954.01976093,1088512,828.25,447
2709949.118027048,1094981,833.15,447
2709972.6648062193,1069987,842.75,447
2709914.8546885285,1086005,840.4,447
2709920.0067261676,1130780,835.6,447
2709950.87505204,1107783,832.6,447
2709917.6242857617,1049849,830.3,447
2709949.0360075026,1104239,835.55,447
2709909.6901041036,1054439,840.85,447
2709929.5262246444,1090749,839.1,447
2709996.5236666156,1123980,840.55,447
2709919.884012969,1075500,846.55,447
2709973.034852741,1085962,843.45,447
2709973.5951640853,1088889,828.75,447
2710007.0714099007,1068978,844.8,447
2709936.632194891,1074485,841.6,447
2709982.9213049244,1079438,840.6,447
2709971.2905881703,1109562,824.45,447
2709998.070781884,1051769,836.8,447
2709922.822236214,1095916,842.3,447
2709982.5121163726,1059948,833.05,447
2710007.334091563,1098058,836.7,447
2709967.761335697,1031028,834.85,447
2709945.3115998926,1082952,834.4,447
2709939.3518075743,1070728,825.9,447
2709935.428784375,1077461,839.75,447
2709947.1419298537,1099573,844.0,447
2709970.210749874,1083659,828.8,447
2709971.85252493,1080147,839.4,447
2709972.1826769267,1085101,838.4,447
2709931.5519328616,1105858,832.45,447
2709911.618923497,1119749,849.2,447
2709917.5287648165,1054221,837.7,447
2709948.0019597104,1075484,834.4,447
2709910.2492239266,1068881,833.15,447
2710007.6577572473,1106824,830.6,447
2709998.6297841216,1104630,834.05,447
2709919.317205142,1069987,843.9,447
2709995.973468137,1029138,838.5,447
2709980.84878205,1089056,835.15,447
2709983.392727671,1066920,844.55,447
2709959.3560036407,1103524,837.9,447
2709990.34266453,1082351,847.45,447
2709959.9228866072,1047759,831.25,447
2709968.3317103004,1098729,842.75,447
2709929.681777821,1025108,847.75,447
2709928.5183443646,1092338,835.0,447
2710002.470916414,1073542,835.7,447
2709962.1283331215,1050456,834.55,447
2709968.0399423437,1071705,836.3,447
2709935.234040893,1024732,835.3,447
2709959.873086204,1085705,832.4,447
2709992.3703598073,1047707,836.7,447
2709956.949893447,1079507,846.7,447
2709960.5416951184,1103606,839.3,447
2709910.8191175195,1072871,843.25,447
2709992.0190823744,1114303,826.0,447
2709976.8120825673,1114922,835.8,447
2709972.893224808,1087469,844.2,447
2709944.383260879,1075728,833.0,447
2709920.195225538,1073640,838.2,447
2709910.148249036,1069132,845.25,447
2709919.2326687267,1054133,830.6,447
2709991.062936259,1100719,830.75,447
2709910.820310713,1047512,840.55,447
2709988.3728260794,1118667,834.1,447
2709996.7056607283,1021416,848.05,447
2709948.054101641,1067663,829.4,447
2709927.1132047498,1034334,841.3,447
2709976.931903476,1106515,840.0,447
2709915.679957948,1042684,843.3,447
2709924.9074044917,1063117,828.05,447
2709993.2741747,1039614,834.95,447
2709960.6221242878,1095243,841.8,447
2709952.1829890897,1068688,832.3,447
2709973.423637095,1068375,844.7,447
2709932.926313495,1091582,830.75,447
2709946.775428656,1092325,848.65,447
2709995.669477858,1070723,829.0,447
2709949.142705446,1031982,831.55,447
2709995.438985872,1099682,841.6,447
2709987.3957694233,1059979,843.55,447
2709935.0023056013,1072147,845.95,447
2709998.3654729743,1118267,829.85,447
2710006.0971529176,1044641,844.55,447
2709964.9761680914,1107431,839.9,447
2710007.330126551,1053261,838.5,447
2709944.4857452256,1103065,830.75,447
2710004.535913504,1063818,845.55,447
2709970.682036705,1075183,825.35,447
2709935.769633785,1086173,838.45,447
2709976.441991582,1091913,837.55,447
2709974.383453424,1085095,828.0,447
2710008.843013782,1034194,844.5,447
2709910.697257322,1068697,830.45,447
2709987.0596498456,1052681,827.05,447
2709928.394415534,1056883,831.9,447
2709973.815408,1030684,855.1,447
2709960.0933093266,1013114,849.95,447
2709970.207561821,1043772,843.1,447
2709913.0290544243,1072113,822.85,447
2709948.9847699315,1058862,826.4,447
2709920.0131338052,1069403,840.5,447
2709936.489375838,1038492,842.15,447
2710000.1347545823,1102391,823.8,447
2709941.11922762,1046408,835.0,447
2709942.216866978,1090811,832.8,447
2709943.3706096713,1134752,834.55,447
2709992.8148531853,1055556,839.3,447
2709964.5528611215,1066075,827.2,447
2709915.005036291,1061671,844.5,447
2709946.890720334,1124576,824.3,447
2709973.922336444,1077514,842.1,447
2709912.8578283144,1029769,839.85,447
2709992.0433108644,1040212,835.35,447
2709932.144593027,1045813,843.95,447
2709964.323991036,1094097,835.25,447
2709999.582770498,1079308,839.95,447
2709929.116137793,1062965,831.75,447
2709930.03879572,1094357,837.35,447
2709960.934904043,1065810,824.7,447
2709930.3908810476,1064876,836.1,447
2709948.981157316,1096986,841.75,447
2710006.4341746126,1098438,844.9,447
2709938.004124852,1081598,832.7,447
2709941.355193592,1074555,851.25,447
2709964.376015621,1032744,848.65,447
2709978.0595690864,1077102,843.0,447
2709911.040305135,1039353,835.95,447
2710006.3034977107,1097994,841.4,447
2709933.3821384218,1112589,835.85,447
2709986.0606829827,1087023,837.25,447
2710007.2302446794,1070841,834.4,447
2709963.498554713,1048057,837.9,447
2709942.916611555,1071321,829.75,447
2709919.438577432,1085734,830.5,447
2709969.9836142473,1045277,820.05,447
2709921.899883863,1081017,840.25,447
2709927.63798328,1041931,843.35,447
2709992.6204824075,1064978,838.3,447
2709991.0434679026,1092558,853.85,447
2710004.35143037,1086451,820.85,447
2709995.1593448278,1063251,826.15,447
2709989.886992043,1089793,831.65,447
2710000.991889165,1087289,844.75,447
2709928.0611010236,1039454,842.65,447
2709944.471397547,1105921,830.85,447
2709911.7774423533,1072923,826.65,447
2709929.1224428853,1098336,840.35,447
2709963.562040124,1051778,832.15,447
2709958.0877951668,1072816,840.35,447
2709957.1059930553,1070005,838.15,447
2709998.6439568577,1028272,834.7,447
2709979.40861458,1071054,836.35,447
2709945.6625148077,1044066,849.5,447
2709974.811381603,1140523,830.65,447
2709929.7858006093,1062157,845.05,447
2709969.942955313,1115324,835.0,447
2709926.298426776,1082180,842.15,447
2709935.6930604437,1061994,839.95,447
2709912.8402214055,1093803,842.15,447
2709985.877820304,1042264,844.55,447
2709923.5150118656,1059635,833.05,447
2709941.1142921983,1087133,825.45,447
2709992.3097421424,1133887,838.9,447
2709989.025369442,1118503,842.3,447
2709950.197187506,1026919,843.9,447
2709976.735963881,1077104,835.2,447
2709924.8062004847,1082542,842.3,447
2709955.460854153,1083102,842.4,447
2709952.9780740757,1090574,826.75,447
2709953.785079856,1090093,834.9,447
2709965.8175928094,1052911,828.6,447
2709986.6460444103,1056788,839.7,447
2709915.6414663196,1071398,847.3,447
2709971.178146654,1055497,835.15,447
2709939.728644512,1052358,842.8,447
2709975.509733712,1065554,818.45,447
2709920.2430243213,1082550,837.35,447
2709975.540327,1063647,842.4,447
2709966.396506058,1053149,838.2,447
2709939.366524861,1030927,840.85,447
2710007.5825095363,1067762,836.6,447
2710001.322636097,1093139,843.5,447
2709986.7797343666,1069358,845.85,447
2709975.662510554,1052869,839.1,447
2709997.3593300264,1104725,838.3,447
2709916.281159441,1112495,840.85,447
2709910.122111355,1103089,858.25,447
2709921.99282163,1053446,830.7,447
2709913.322257405,1073987,837.6,447
2709981.2869817866,1032113,831.8,447
2709944.026056674,1081838,842.2,447
2709979.264878926,1067219,843.35,447
2709944.1172423363,988688,837.6,447
2709972.5425648885,1102042,834.7,447
2709910.5931244977,1046805,839.1,447
2709985.305852501,1071192,828.75,447
2709955.7455710336,1052563,832.9,447
2709991.382267018,1067743,836.95,447
2709973.6272358135,1067800,843.25,447
2709920.8113657692,1071846,834.85,447
2709991.2512232936,1042599,833.45,447
2709957.0128469826,1081750,841.95,447
2709987.497991887,1063670,834.2,447
2709993.328068545,1044980,843.35,447
2709947.36999534,1077641,830.55,447
2709977.424333903,1122762,837.75,447
2709937.288006416,1064898,820.75,447
2709991.196361526,1103370,827.35,447
2709997.874128607,1024594,838.9,447
2709915.934131424,1042137,839.15,447
2709933.9942344585,1058163,841.45,447
2709953.796041452,1056819,822.95,447
2709991.357536556,1131940,826.65,447
2709924.9396962724,1077943,835.8,447
2709946.9853534824,1012587,832.2,447
2709919.3199837613,1030998,832.6,447
2709993.088118135,1047983,843.55,447
2709982.7627097187,1046011,834.05,447
2709948.9226372144,1109091,843.0,447
2709983.209777297,1073614,839.4,447
2709970.828848771,1050911,827.55,447
2709979.4028848363,1065207,841.3,447
2709969.3117194506,1071287,836.75,447
2709983.2836184483,1077973,842.9,447
2709980.0431783535,1097255,834.15,447
2709943.457408296,1092925,823.15,447
2709999.9415224427,1098407,823.75,447
2709967.4004719905,1078600,835.3,447
2709952.124660332,1074955,838.05,447
2709951.6342206453,1095941,831.55,447
2709973.9412166243,1096502,839.2,447
2709943.1003869926,1086948,836.85,447
2709926.831748352,1080504,844.1,447
2709916.7098703138,1072323,842.15,447
2709997.0596542284,1069346,831.6,447
2709993.995490482,1065132,833.75,447
2709927.2920433655,1106592,837.3,447
2709974.4635934387,1090853,845.75,447
2709962.013407464,1098924,849.4,447
2709984.8239528704,1066418,834.4,447
2709937.476503666,1050404,834.6,447
2709944.6810337203,1072246,833.7,447
2709958.30267039,1099952,827.95,447
2709963.1442689216,1071689,843.5,447
2710008.719406141,1114266,831.25,447
2709978.9890413266,1084702,841.25,447
2709935.811782732,1096670,845.4,447
2709942.8694509836,1040342,844.5,447
2709922.0764349834,1069056,832.15,447
2710000.9980600555,1081205,834.75,447
2709911.3300901484,1052508,829.65,447
2709998.6210102956,1100973,844.25,447
2709952.7724149465,1041720,820.85,447
2709953.3757142,1068536,834.65,447
2709933.3209670614,1075731,838.55,447
2709935.55110977,1112938,852.8,447
2709985.981304712,1112612,856.9,447
2710004.436790126,1055144,822.9,447
2709913.97198362,1133060,829.75,447
2709949.530246925,1121520,836.4,447
2709945.585569649,1074084,837.3,447
2709955.243804226,1097995,821.8,447
2709929.663323292,1102873,841.45,447
2709990.457193506,1122594,838.15,447
2709961.8983437004,1098168,835.2,447
2709928.923017336,1046404,841.3,447
2709916.676065349,1080209,852.2,447
2709979.7886838024,1060420,842.35,447
2709959.787185647,1126042,828.75,447
2709918.571028601,1040599,836.1,447
2709999.177359772,1079027,831.75,447
2709980.9082843764,1033822,839.5,447
2709974.6003242712,1024548,836.85,447
2709935.6616082117,1060417,831.45,447
2709919.5591016137,1044153,844.7,447
2709956.4509569188,1109666,833.0,447
2709933.491410466,1085789,837.8,447
2709995.9291647347,1094149,835.45,447
2709966.99861581,1015448,835.0,447
2709950.136721173,1042265,837.9,447
2709922.722379488,1057912,825.4,447
2709950.525906488,1082325,827.4,447
2709979.1126803956,1016502,838.6,447
2709937.6637319652,1080190,837.95,447
2709933.690630678,1049254,839.7,447
2709945.6976935114,1064841,846.75,447
2709992.393691581,1128253,831.15,447
2709925.400280692,1055466,832.95,447
2709984.5373936077,1084555,838.95,447
2709993.8896533498,1069257,849.1,447
2709984.4401820824,1086114,849.15,447
2709980.5900595495,1079718,843.45,447
2709990.451352225,1094269,840.0,447
2709915.850626905,1040124,848.35,447
2709950.056601246,1034332,840.65,447
2709994.1764166183,1062436,838.05,447
2709927.2381675867,1079199,842.0,447
2710005.3242110345,1031680,849.8,447
2709981.2994485395,1048286,830.4,447
2709912.078178872,1091259,835.95,447
2709987.9552696883,1001496,844.4,447
2709998.9686548016,1068263,831.9,447
2709926.139927662,1087218,829.15,447
2709988.3529531634,1070926,840.3,447
2709930.6314435527,1048314,837.35,447
2709949.3336392995,1091023,848.9,447
2709957.43633126,1091450,829.0,447
2709913.4433552814,1060982,848.85,447
2709972.3185074455,1123391,847.15,447
2709954.0617766962,1085702,844.7,447
2709945.7910238137,1090978,835.0,447
2709968.2151925527,1084236,835.05,447
2709944.2240712126,1037068,843.2,447
2709942.2899129638,1055505,840.3,447
2710004.0310939164,1088371,828.0,447
2709983.884977074,1106883,824.2,447
2709910.86882425,1071333,840.6,447
2709986.136997216,1065636,831.5,447
2709916.012117049,1064521,823.3,447
2710004.365203802,1048605,837.1,447
2709966.9866843065,1065298,831.55,447
2709975.503578888,1100704,830.15,447
2709999.154239374,1119447,844.45,447
2709997.4932038477,1046364,841.05,447
2709991.0763275246,1092550,834.9,447
2709918.063886252,1064344,824.05,447
2709932.7769577675,1074415,830.75,447
2709966.7162070526,1022152,837.8,447
2709988.4097477985,1095671,839.95,447
2709978.0892620552,1035423,833.3,447
2709994.068946145,1106726,839.95,447
2709993.9600326824,1083132,833.35,447
2709994.8590439935,1056331,823.0,447
2709980.974355512,1083104,825.85,447
2709963.358352435,1023699,851.2,447
2709952.047429014,1065866,844.3,447
2709956.766590558,1028714,834.55,447
2709943.439458138,1074758,834.95,447
2709911.20601496,1067923,849.0,447
2709942.2162376367,1089417,840.25,447
2709973.9761015764,1086813,833.35,447
2709970.167608154,1074517,829.95,447
2710006.2137355204,1105818,836.15,447
2709992.703878955,1091244,839.75,447
2709951.40510374,1107542,836.45,447
2709942.645726595,1050025,845.7,447
2709998.6591846086,1050051,844.4,447
2709948.622821846,1069588,848.65,447
2709918.5048808567,1113252,841.95,447
2709963.3499475024,1048116,842.2,447
2709970.7747338293,1073442,835.65,447
2709971.7135943407,1089496,843.1,447
2710002.6422116808,1099574,838.75,447
2709944.708433988,1057533,836.05,447
2709970.8870656234,1041829,840.05,447
2709920.476842795,1060483,837.2,447
2709957.582746767,1090100,828.5,447
2709918.9721175735,1059865,825.55,447
2709954.207535092,1083843,839.75,447
2709911.2727303295,1117400,842.65,447
2709938.5287014567,1121661,838.25,447
2709984.2447315757,1066706,840.65,447
2709946.1396117555,1098415,839.55,447
2709936.3298730333,1098374,834.9,447
2709981.4216408217,1074997,848.15,447
2709959.8771478804,1053310,842.9,447
2709956.9950605677,1061796,839.25,447
2709910.055543536,1038059,825.9,447
2709929.3470140044,1076480,831.1,447
2709920.3301793765,1089528,828.6,447
2710003.5028535747,1071801,822.4,447
2709992.8885044437,1087474,839.5,447
2709964.8861082196,1034532,845.05,447
2709924.3094626586,1057333,837.55,447
2709967.0078163063,1071326,833.6,447
2709957.258035358,1019311,841.95,447
2709971.863603359,1067412,817.6,447
2709920.4238588796,1093828,847.65,447
2709925.5221477016,1051789,835.95,447
2709959.8285441413,1097082,833.9,447
2709941.9116924205,1055480,843.55,447
2709993.490189489,1076609,842.4,447
2709998.8942519864,1049477,831.35,447
2709968.1456923145,1081059,833.4,447
2709917.0268563638,1060205,837.05,447
2709939.185100065,1096613,835.85,447
2710000.518579909,1093635,836.55,447
2709990.347425846,1091923,843.4,447
2709985.494284921,1103122,833.05,447
2709987.131942444,1044467,833.9,447
2709978.037663078,1047584,834.85,447
2709939.855455691,1137828,824.7,447
2709981.83929208,1051451,838.4,447
2710007.9737147926,1109514,835.0,447
2709916.5774106234,1092174,827.15,447
2709921.4292242313,1068281,835.4,447
2709998.2374692336,1052728,844.4,447
2709917.222459372,1095135,845.3,447
2709930.3727762355,1080154,829.45,447
2709976.7922195233,1072086,830.65,447
2709925.2310549435,1076187,831.5,447
2709985.604846962,1078998,838.65,447
2709949.7592469202,1077110,839.35,447
2709988.4168703663,1074638,837.1,447
2709918.959004064,1077073,841.05,447
2709999.054048073,1041605,838.7,447
2709937.0783772715,1066094,827.1,447
2709963.5959051563,1088947,834.5,447
2709956.404965595,1058111,842.35,447
2709927.6655699695,1079765,839.0,447
2709912.859994449,1073661,827.4,447
2709997.181488187,1103509,838.9,447
2709974.561694928,1093321,837.55,447
2709960.6824174654,1091030,835.75,447
2709966.4806240704,1087437,817.0,447
2709971.6081736046,1065752,834.5,447
2709947.5342325037,1069811,830.45,447
2709971.0014864225,1025963,829.65,447
2709975.304193121,1110533,829.1,447
2709926.3045685072,1106332,831.75,447
2709917.052354535,1084585,837.55,447
2710007.5834183926,1032760,823.05,447
2709987.7590051005,1056631,832.5,447
2709998.685348607,1084545,834.6,447
2709984.870882944,1122180,842.45,447
2709951.672097386,984776,833.4,447
2710005.7313110507,1060667,832.4,447
2709985.5771120545,1082423,826.7,447
2709957.7093545296,1093434,841.05,447
2709972.0712323827,1066296,848.1,447
2709964.42779694,1123757,818.4,447
2710002.559066498,1110987,826.55,447
2709918.4674236937,1035181,835.5,447
2709925.7794660283,1043902,837.8,447
2709976.480696923,1081252,842.45,447
2709923.35991853,1035142,823.05,447
2709949.056857729,1044997,828.05,447
2709947.935811255,1095060,845.05,447
2709970.711844221,1049823,834.95,447
2709970.3646484846,1113564,825.45,447
2709979.1685080463,1056841,838.65,447
2709991.225763463,1032028,837.45,447
2709974.239410719,1102183,837.5,447
2709968.7405338287,1027154,844.9,447
2709935.440505243,1083403,835.2,447
2709989.1739233457,1091785,828.75,447
2709918.6827550298,1084556,836.2,447
2709953.231299833,1129400,835.75,447
2709943.8181548486,1097604,829.0,447
2709933.9380589956,1083313,831.4,447
2709955.4165103687,1054809,833.05,447
2710002.8718103287,1071044,833.0,447
2709992.9685504003,1047230,838.75,447
2709975.2889120965,1098926,837.25,447
2709931.5806573704,1059634,823.25,447
2709923.304227225,1115423,835.3,447
2709909.690906818,1028356,844.05,447
2709936.9534436595,1069709,824.05,447
2709969.902531808,1086651,845.1,447
2709912.5937200543,1096634,845.05,447
2709974.8427462163,1090703,825.45,447
2709915.227027315,1089131,831.5,447
2709959.1927762963,1098729,829.1,447
2709955.4674231233,1081482,832.95,447
2709990.067977239,1092071,834.2,447
2709962.6799667263,1051774,844.1,447
2709988.4047686113,1090864,840.5,447
2710005.7428587577,1067269,837.55,447
2709935.0451030117,1051260,846.7,447
2709924.4044006583,1073000,841.7,447
2709948.3798701065,1072401,827.2,447
2709932.187432371,1088055,834.85,447
2709911.0518817753,1034453,835.25,447
2709940.891850324,1088823,818.0,447
2709996.1683741943,1061073,836.75,447
2709991.207867647,1084173,831.0,447
2709961.4524589046,1081333,833.0,447
2709995.5364481495,1069406,830.4,447
2709924.9389744545,1085072,840.45,447
2710005.3334214566,1051952,827.65,447
2709995.700229383,1096927,833.0,447
2709953.186754343,1106052,834.15,447
2709911.0380368438,1117672,847.55,447
2709922.665994006,1056331,840.35,447
2709932.5635937587,1068727,827.3,447
2709989.528371476,1025972,836.85,447
2709971.080712902,1114261,828.1,447
2709989.534193422,1056309,834.05,447
2709947.9949534135,1070943,841.4,447
2709993.5425675022,1114699,829.35,447
2709960.7106272494,1085942,829.25,447
2709972.111499139,1072032,836.75,447
2709942.2533273436,1105277,830.05,447
2709962.393790899,1084424,831.4,447
2709945.5283482755,1054510,830.9,447
2709933.3690263894,1086840,837.9,447
2709931.3419458745,1085561,847.05,447
2709941.048313383,1120864,839.55,447
2709930.713994767,1109680,840.4,447
2709999.080707925,1059505,839.65,447
2709928.1371223223,1090573,833.95,447
2709925.289953747,1099464,832.45,447
2709998.9528180007,1061918,835.55,447
2709916.2604005663,1080670,827.75,447
2709968.9871877437,1125888,825.85,447
2710000.37171795,1098778,827.0,447
2709988.6994888987,1083480,859.0,447
2709931.0502550066,1047768,842.95,447
2709915.8334759027,1076092,831.55,447
2709917.9937268733,1100239,822.85,447
2709935.2399707506,1077757,841.85,447
2709949.249396378,1094897,842.35,447
2709964.4641092042,1103920,837.35,447
2709929.356833392,1090390,841.3,447
2709971.737065934,1035915,835.5,447
2709988.136963094,1125166,827.6,447
2709953.9321481218,1099876,832.9,447
2709940.4039289835,1092999,833.15,447
2709914.400226519,1045748,838.3,447
2709949.526954118,1054110,828.2,447
2709965.2741628163,1046009,828.45,447
2709919.909345437,1084209,842.9,447
2709933.3235462084,1079005,832.9,447
2709952.7800208214,1089567,830.9,447
2710006.9110511197,1058604,841.5,447
2709935.974610993,1088356,837.5,447
2709997.4779252936,1036336,835.65,447
2709967.1851665895,1066557,837.05,447
2709928.6179478783,1130896,846.1,447
2709979.890276285,1088853,827.3,447
2709924.898721211,1085141,817.9,447
2709990.118137987,1039605,841.5,447
2709980.441465181,1115665,832.35,447
2709942.295947402,1104935,846.6,447
2709940.959776589,1057367,826.65,447
2709940.628477688,1093321,819.15,447
2709919.436527575,1060544,847.7,447
2709994.869672725,1038647,837.65,447
2709910.1475393726,1122185,834.5,447
2709979.4051200096,1082465,838.5,447
2709954.1132490467,1069585,852.75,447
2709992.812172569,987428,845.3,447
2709933.4019570486,1089096,841.2,447
2709918.0122341006,1088946,847.45,447
2710000.759508494,1019763,834.15,447
2709996.034726221,1012819,849.35,447
2709983.416779117,1046086,843.2,447
2710005.505599073,1089338,830.2,447
2709943.805153847,1110972,843.05,447
2709984.647510036,1076546,844.0,447
2709978.9826096734,1079564,836.75,447
2709938.4624483874,1063823,827.2,447
2709946.3819117565,1053884,835.5,447
2709988.5062331012,1067517,830.35,447
2709932.538164199,1068857,833.35,447
2709938.851316279,1079818,839.75,447
2710005.016588255,1119386,834.5,447
2709955.3635446355,1113260,830.2,447
2709957.6974831657,1101869,839.3,447
2709932.0723322993,1071095,838.95,447
2709965.337108328,1075987,848.65,447
2710007.364610288,1113237,826.9,447
2709976.476405416,1097300,836.65,447
2710001.4640617017,1041570,834.75,447
2709909.605134041,1070813,835.0,447
2709942.5768823144,1104016,850.75,447
2709967.7297881804,1043318,844.35,447
2709980.635769978,1109706,841.4,447
2709978.9566456005,1135797,826.85,447
2709939.0924867787,1106626,832.25,447
2709956.197929494,1047569,836.95,447
2710001.109208498,1051086,840.75,447
2709920.9264778895,1086047,847.95,447
2709996.943690694,1091995,837.1,447
2709983.8762351177,1080230,842.05,447
2709944.3825284676,1120635,831.95,447
2709949.380716162,1103087,836.35,447
2709928.6693549985,1067085,829.6,447
2709954.284166736,1073923,840.25,447
2709984.1894293004,1039815,847.3,447
2709955.5582910166,1118890,824.35,447
2709975.2386695966,1050379,835.45,447
2709933.927547276,1115684,842.8,447
2709970.3081095656,1056171,843.1,447
2709938.3712656987,1044361,833.4,447
2709976.683950992,1051985,830.8,447
2709935.7333707637,1100295,846.25,447
2710008.6293931347,1060662,841.65,447
2709924.806042334,1072515,841.15,447
2709927.953699397,1058719,831.1,447
2709918.9756446145,1043643,841.9,447
2709928.1329991347,1066936,842.95,447
2709956.7570744148,1048864,840.65,447
2709983.9535966683,1086067,837.8,447
2709939.0059961504,1065672,844.05,447
2709929.4084575106,1084713,844.05,447
2709959.464889716,1053803,831.75,447
2709928.4657886233,1082707,837.65,447
2709951.7479450954,1079801,831.3,447
2709997.3564269855,1078896,830.0,447
2709914.9994994155,1090749,839.95,447
2709935.1164036836,1098041,826.75,447
2709920.7549049207,1066117,823.75,447
2710005.0077575827,1063807,835.05,447
2709921.4924867596,1100225,844.0,447
2709969.27909448,1098191,832.0,447
2709964.993277093,1072178,838.95,447
2709953.6188188056,1075417,834.05,447
2709994.6219432396,1059443,825.05,447
2710006.075560122,1102006,846.25,447
2709999.2103314144,1064049,827.5,447
2709955.8872314366,1070679,837.3,447
2709984.147240137,1086438,839.05,447
2709948.3906458695,1107232,829.45,447
2709933.882283633,1020155,838.25,447
2709940.046981768,1117422,828.8,447
2709968.6276844325,1072799,825.2,447
2710004.255497749,1027381,841.55,447
2709978.584787388,1107047,836.3,447
2709952.938808895,1070480,835.75,447
2709939.7924190992,1090972,831.5,447
