start_time,packet_size,coflow_id
2709979.46316521,665,447
2709927.245518752,536,447
2709921.197911791,613,447
2709987.328747242,658,447
2710007.133304792,571,447
2709920.267319622,496,447
2709993.7877158825,438,447
2709958.8216615627,435,447
2710005.9807194397,484,447
2709923.596806803,758,447
2709976.686504408,469,447
2709993.625789225,501,447
2709921.4610761283,465,447
2709987.809991209,635,447
2709951.0442796056,510,447
2709958.0058262055,490,447
2709945.3292107065,483,447
2709983.879498061,533,447
2709932.635154594,683,447
2710004.017772336,671,447
2709960.8742442797,524,447
2709963.902708287,478,447
2710003.3561168415,672,447
2709962.8642840325,482,447
2709910.4136833986,731,447
2709980.702706268,570,447
2709982.450984054,602,447
2709958.2275605705,596,447
2709967.561223254,679,447
2709969.366275673,575,447
2709960.877359326,627,447
2709988.69716599,447,447
2709914.3175786785,626,447
2709960.0674394947,559,447
2709984.179875194,575,447
2710008.7397558438,559,447
2709922.1963110142,595,447
2709918.003180493,670,447
2710004.8761649006,506,447
2709924.1955140964,673,447
2709980.1026186645,580,447
2709992.7337253974,466,447
2709983.2106477544,403,447
2709981.8578783744,710,447
2709924.467123839,489,447
2709955.1201287615,752,447
2709923.291334463,523,447
2709966.1589032486,510,447
2709965.1022180724,600,447
2709932.718535542,550,447
2709987.8237542445,461,447
2709935.7155565405,466,447
2709996.431106153,599,447
2709981.545868652,520,447
2709961.0031737546,488,447
2709982.147058328,589,447
2709990.86364283,654,447
2709924.5997968805,398,447
2709943.8510115594,552,447
2709940.741807421,437,447
2709917.1498842128,704,447
2709964.1972488817,685,447
2709979.5908917007,614,447
2709938.0380573557,593,447
2709999.5502524683,569,447
2709941.4791134265,486,447
2709954.025955893,661,447
2710007.786812583,582,447
2710004.972509094,472,447
2709912.427800419,423,447
2710002.4739735364,773,447
2709997.9798145,364,447
2710003.936541316,637,447
2709970.2081331597,677,447
2709919.978421413,642,447
2709963.7690230054,588,447
2709928.631312773,580,447
2710008.64750318,776,447
2710001.7422700063,477,447
2709950.2495311,487,447
2709946.686472207,467,447
2709940.8821103005,706,447
2709919.3192517543,652,447
2709926.4595049955,677,447
2709992.686891452,601,447
2710001.401679305,560,447
2709963.090741777,607,447
2709946.199950416,604,447
2709939.6689686184,673,447
2709969.4671769636,550,447
2709997.332395672,728,447
2709913.045255459,684,447
2709994.703368227,591,447
2709996.86486154,695,447
2709975.476006252,483,447
2709944.575502024,599,447
2709974.690793304,657,447
2709943.71784196,610,447
2709935.297039428,672,447
2709974.645405473,646,447
2709982.9096723646,692,447
2709934.3242251356,704,447
2709910.3429207266,579,447
2709952.813630993,671,447
2709948.4918621127,628,447
2709997.167486337,792,447
2709969.1796824895,585,447
2709959.170808654,470,447
2709917.264270842,401,447
2710005.857695895,467,447
2709999.4792442434,551,447
2709993.4840565133,674,447
2709922.248325881,565,447
2709943.0515266093,618,447
2709992.2831680016,563,447
2709992.126774774,739,447
2709996.796586189,692,447
2709979.117281005,536,447
2709936.1488921233,587,447
2709947.763637835,556,447
2709929.068284353,510,447
2710005.848641826,730,447
2709966.4106919165,509,447
2710008.7013540133,411,447
2709915.81259158,572,447
2709991.773283336,546,447
2709940.213708825,477,447
2709958.0789080574,581,447
2709981.274572248,622,447
2709967.373438091,522,447
2709928.652764326,601,447
2709934.81983228,696,447
2709961.237878935,667,447
2709912.2344421237,786,447
2709914.0312911086,562,447
2709974.9586236672,662,447
2709941.5620792634,597,447
2709959.26693492,514,447
2709969.70736529,423,447
2709929.0075429743,680,447
2709999.544197682,749,447
2709940.7023808053,586,447
2709948.2082229904,472,447
2710007.4011332737,469,447
2710000.356474825,729,447
2709983.5126658548,549,447
2709939.98162884,510,447
2709990.3124433802,660,447
2709971.617583383,580,447
2709949.8162252386,613,447
2709959.133062009,614,447
2709925.484118736,561,447
2709961.4658368803,686,447
2709933.7202265756,594,447
2709920.152616488,692,447
2709933.8223425043,550,447
2709969.084510033,730,447
2709964.7118965597,502,447
2709988.1788775325,539,447
2709924.009853953,704,447
2709945.7887135316,583,447
2709916.487810851,547,447
2709981.68288431,413,447
2709948.059525252,515,447
2709915.2023908966,627,447
2709965.921006187,672,447
2709973.9337086272,708,447
2709978.5262529016,466,447
2709935.266351472,526,447
2709967.1906606304,612,447
2709983.960349452,510,447
2709920.137563511,675,447
2709928.2638791674,534,447
2709924.4110931656,512,447
2709910.646096144,523,447
2709972.7331008716,604,447
2709933.0090273223,643,447
2709922.2677031076,470,447
2709975.7221878804,399,447
2709951.91877432,489,447
2709998.790559775,527,447
2709997.878314746,492,447
2709968.4208302433,703,447
2709909.486067876,394,447
2709921.5670037367,561,447
2709936.0241046012,710,447
2709920.3398449733,628,447
2709931.415181576,736,447
2709973.1504801842,646,447
2709961.740745684,697,447
2709978.521647516,593,447
2709939.8971909373,687,447
2709956.091521704,558,447
2710003.4611992757,521,447
2709985.2368999356,522,447
2709919.832254153,508,447
2709955.6154730353,489,447
2709940.9887002585,621,447
2709923.7695555706,737,447
2709983.866258792,663,447
2709971.048504611,644,447
2709931.617232886,520,447
2709987.7829262186,555,447
2709938.0229350794,525,447
2709939.4126959336,584,447
2709999.759319037,650,447
2710006.3681236454,539,447
2709973.364410922,406,447
2709979.4603982163,580,447
2709961.012788845,589,447
2709973.176401682,414,447
2709984.9842669093,761,447
2709950.239533547,562,447
2709977.6954398686,490,447
2709992.622032028,454,447
2709982.7892563906,577,447
2709988.3808386833,550,447
2709949.2774207657,684,447
2709928.4203204294,480,447
2709972.213771905,566,447
2709909.487193968,452,447
2709974.352960309,620,447
2709999.036157952,813,447
2709973.357732768,481,447
2709989.6255687065,707,447
2709942.023161824,644,447
2709997.7205616534,620,447
2709941.188424461,638,447
2709917.215004022,477,447
2709921.4117697617,664,447
2709936.2312932434,627,447
2709927.9757280457,615,447
2709972.9469059003,658,447
2709961.9644424175,537,447
2709915.9271936812,677,447
2709935.0673900736,652,447
2709983.2167959004,651,447
2709947.9066281016,590,447
2709985.373032226,501,447
2709924.7859128667,547,447
2709963.5194617445,597,447
2709993.5336110382,691,447
2709954.6136033684,529,447
2709948.2770063197,668,447
2709918.3654165235,719,447
2709944.145405972,454,447
2709994.9747461313,659,447
2709962.2078714175,498,447
2710000.0327047873,446,447
2709936.825837145,723,447
2709963.1577152405,617,447
2709953.824364205,371,447
2709962.889538846,606,447
2709994.156521984,567,447
2709936.512142191,514,447
2709915.6143956515,651,447
2709955.408854653,449,447
2709991.7729701847,593,447
2709965.6973974253,593,447
2709919.5870641386,655,447
2709939.732719296,726,447
2709978.432708226,641,447
2709988.8102653627,610,447
2709967.7804173967,662,447
2710007.69526325,636,447
2709987.634794008,684,447
2709982.0960847214,555,447
2709921.9700550986,580,447
2709936.1192308674,604,447
2710007.7346728183,643,447
2709973.1670112098,540,447
2709999.304689418,618,447
2709927.687349313,724,447
2709998.3075599195,560,447
2709916.0207407535,726,447
2709960.678919399,415,447
2709988.3951273705,700,447
2710008.405145694,510,447
2709910.6447343715,519,447
2709992.5561183537,507,447
2710007.382024505,593,447
2710005.09752241,714,447
2709987.7284316323,537,447
2709986.7477509975,490,447
2709942.5274318433,551,447
2709990.197920268,489,447
2709924.900074696,446,447
2709919.064218354,526,447
2709964.892340691,595,447
2709989.6414786023,464,447
2709972.7711076443,619,447
2709987.1413550153,746,447
2709923.0834853533,643,447
2709999.0804850743,659,447
2709955.45638403,552,447
2709937.123857405,458,447
2710004.819594236,553,447
2709924.567480595,719,447
2709931.417916769,472,447
2709931.835968252,565,447
2709995.5694721728,556,447
2709961.3679853524,656,447
2709932.5238791304,549,447
2710004.096766153,485,447
2709956.1276088115,639,447
2709916.265966966,519,447
2709932.9821110605,521,447
2710003.055527188,490,447
2709996.8925240217,628,447
2709977.193584972,715,447
2709909.4190229313,620,447
2709983.0780257825,509,447
2709965.0807600757,610,447
2709994.8505452704,596,447
2709932.0231266227,750,447
2709929.611152448,526,447
2709923.496757145,333,447
2709931.2030485044,529,447
2709979.743245191,678,447
2709942.8525048913,649,447
2709915.1984192757,577,447
2710000.0914396527,483,447
2709910.493671838,590,447
2709969.64897882,671,447
2709917.359235803,635,447
2709999.1875292943,595,447
2709995.4342913884,633,447
2709932.912571257,502,447
2709914.837952876,645,447
2709948.9451111746,629,447
2709981.976288569,590,447
2709951.7025456913,606,447
2709974.137481157,573,447
2709932.5299488395,640,447
2709978.3230617736,644,447
2710007.351039325,696,447
2709974.349055853,490,447
2709957.615459232,644,447
2709953.0388120306,656,447
2709972.184107308,615,447
2709955.390298202,709,447
2710003.394446788,615,447
2709961.144608865,559,447
2709941.2781639113,417,447
2709922.0907924646,675,447
2709994.467786506,640,447
2709988.590925045,597,447
2710002.6757112094,563,447
2710003.94544623,551,447
2709912.3660637275,632,447
2709945.7005633805,626,447
2709962.3864401532,612,447
2709976.738408331,558,447
2709986.977829799,372,447
2709982.4505462307,540,447
2709913.2034787997,494,447
2709965.7299377606,564,447
2709967.6105877627,661,447
2709947.085264142,554,447
2709995.4031885997,636,447
2709937.3752296185,654,447
2710002.162154377,590,447
2709935.1860206104,598,447
2709958.7995474273,717,447
2709998.4275278086,515,447
2709990.7306862213,649,447
2709931.177437668,559,447
2709999.5435579736,683,447
2709961.7673821673,648,447
2709940.5105761546,493,447
2709963.8214977663,612,447
2709963.4660051125,497,447
2709976.035253052,714,447
2709980.5841918695,568,447
2709937.435178469,701,447
2709978.0406603995,614,447
2709979.4456424452,671,447
2709929.556928582,575,447
2709924.9573402014,580,447
2709934.6151719247,666,447
2709972.715084436,557,447
2709993.557776239,592,447
2709964.104576919,578,447
2709933.7196263573,679,447
2709964.1580406763,596,447
2709975.7485637646,626,447
2709924.388971183,569,447
2709985.6766039776,534,447
2709925.410091563,469,447
2709996.239741097,694,447
2709931.944520202,528,447
2709935.1604985585,443,447
2709966.3295938205,422,447
2709928.053632014,563,447
2710004.579101189,645,447
2709939.4724206775,538,447
2709957.5540361074,576,447
2709981.8514927705,559,447
2709958.3226984795,650,447
2709976.6100198794,684,447
2709974.1778124804,479,447
2710003.8672065656,581,447
2709926.825112356,402,447
2710004.054652218,577,447
2709932.385741238,667,447
2709969.4637229997,508,447
2709980.687581296,456,447
2709918.3046567193,760,447
2709999.41712068,475,447
2709958.584771304,605,447
2709936.155909853,537,447
2709969.563733083,520,447
2709958.76268585,572,447
2710003.723350946,540,447
2709950.208501166,704,447
2709956.415699726,428,447
2709981.84387306,444,447
2709926.165580454,558,447
2709963.631912681,577,447
2709953.9324781448,683,447
2709917.411175362,691,447
2709940.8593666134,510,447
2709916.676091909,551,447
2709936.507181774,574,447
2709968.1446825694,682,447
2710001.5665814364,519,447
2709976.5014361963,728,447
2709992.89221475,723,447
2710004.803798693,603,447
2709977.422869193,576,447
2709972.9079062412,663,447
2709930.6713753957,579,447
2709997.051454158,580,447
2709926.5135131925,649,447
2709970.157928796,740,447
2709964.0531215738,581,447
2709954.9701038646,534,447
2709921.4434454576,616,447
2709996.4301635926,416,447
2709972.8338353136,643,447
2709918.5848850985,551,447
2710003.006176699,526,447
2709962.2817705744,696,447
2709993.760995664,473,447
2709964.989736247,586,447
2709945.5588722234,396,447
2709949.0641106893,651,447
2709951.4675103235,629,447
2709967.9752624985,600,447
2710002.65290355,608,447
2709971.3599969624,602,447
2709963.340136848,479,447
2709919.9207995236,678,447
2709935.4683352644,605,447
2709953.291692739,596,447
2709909.9299005545,534,447
2709910.4060350205,573,447
2709996.751586394,586,447
2709960.257255617,537,447
2709917.9790973086,547,447
2709927.3295958266,760,447
2710006.041585215,516,447
2709952.5429471056,643,447
2709925.622004519,623,447
2709920.7702793623,578,447
2709949.6649094378,582,447
2709946.2183338813,567,447
2709930.235064215,387,447
2709937.9090873883,558,447
2709929.3352454733,630,447
2710001.824954152,702,447
2710007.35497613,569,447
2709932.992646311,573,447
2709970.2697675047,637,447
2709939.8593150675,421,447
2710005.3109736675,430,447
2709909.2537158276,458,447
2709947.738772819,577,447
2709976.220535414,589,447
2709909.919848083,729,447
2709948.93383322,504,447
2709956.3481139527,452,447
2709988.314884815,667,447
2709994.868935258,592,447
2709945.780608322,621,447
2709964.227098798,673,447
2709989.060160131,557,447
2709975.5106638554,440,447
2709919.641318843,699,447
2709973.5228912034,521,447
2709991.838757447,583,447
2709934.5531850304,712,447
2709987.141096302,661,447
2709971.7805045065,455,447
2709992.0438412917,456,447
2709959.2587284427,508,447
2709931.636570594,427,447
2709954.0657594376,402,447
2709914.5056443578,521,447
2709935.769214103,646,447
2709999.921409358,535,447
2709983.877248489,711,447
2709922.4645265625,537,447
2709990.5933565306,596,447
2709956.4487649505,570,447
2709936.502059145,619,447
2709919.9429487684,631,447
2709983.6710210517,634,447
2709956.0646424764,439,447
2709933.3566846917,589,447
2709916.5942406612,672,447
2709948.756347924,471,447
2709951.0017592264,546,447
2709939.026128705,449,447
2709912.378944005,642,447
2709940.380818464,644,447
2709943.3933075704,608,447
2710000.445574844,480,447
2709932.40309761,537,447
2709937.2637932617,704,447
2709939.6139141642,516,447
2709917.790071285,403,447
2709948.1367255333,610,447
2709915.9626635136,448,447
2709919.6339402026,647,447
2709951.087013491,350,447
2709933.9355097855,679,447
2709958.1356314993,557,447
2709953.1521255285,618,447
2709977.084274137,542,447
2709972.047362774,494,447
2709943.866822059,523,447
2709941.6696987497,600,447
2709982.8164541204,709,447
2709992.007231817,635,447
2710002.1709282384,618,447
2709984.1877759933,604,447
2709935.979329909,645,447
2709925.340512662,481,447
2709983.127940066,564,447
2709920.7201256175,662,447
2709921.2275188877,520,447
2709957.4284527935,628,447
2709928.836955512,645,447
2709994.1069606543,571,447
2709917.6495655,514,447
2709975.0436567483,638,447
2709942.642540481,504,447
2709947.380110882,561,447
2709946.4654714,529,447
2709953.6206364203,616,447
2709965.6809752234,722,447
2709970.671903843,585,447
2710008.080719895,633,447
2709969.2662293944,586,447
2709918.8559015514,558,447
2709957.9335336573,457,447
2709919.232841064,636,447
2709973.8050317997,574,447
2709973.989651228,652,447
2709926.090638328,541,447
2710004.608734524,634,447
2709991.5977998627,492,447
2709954.7889078027,668,447
2709959.192403802,695,447
2709972.926278074,581,447
2709960.5421821736,488,447
2709933.6088621533,537,447
2709958.186896662,504,447
2709983.089218216,652,447
2709966.9801117587,626,447
2709964.6924893297,642,447
2709991.460748792,494,447
2709994.099467456,640,447
2709992.648506924,620,447
2709941.985305928,513,447
2709913.111134252,566,447
2709949.0871305023,547,447
2709941.2031097184,603,447
2709974.6657823795,679,447
2709975.0510553303,573,447
2709993.7068134677,590,447
2709997.4621979175,392,447
2709917.951588036,623,447
2709967.391439435,715,447
2709917.3368259002,513,447
2709931.249830474,579,447
2709933.869777663,452,447
2710004.268190532,654,447
2709969.4949147096,674,447
2709971.2453137236,571,447
2709990.9078186713,522,447
2709927.227921968,608,447
2709964.3585340977,671,447
2709919.4986341884,671,447
2709992.2736843573,650,447
2709933.9913459644,536,447
2709946.3674330306,399,447
2709914.549597656,766,447
2709981.5970131787,662,447
2709973.9859262924,639,447
2709988.505713274,603,447
2709949.851331523,580,447
2709924.6797590908,511,447
2709912.0688035875,619,447
2709952.0193484696,483,447
2709957.7172363084,495,447
2709987.650667692,525,447
2709937.1024952037,514,447
2709933.0720101716,734,447
2709944.5357892546,583,447
2709950.4395705694,530,447
2709968.020828172,618,447
2710005.2391691944,604,447
2710005.917192842,626,447
2709997.6735765566,715,447
2709989.7474698983,751,447
2709960.7801351263,639,447
2710000.5875772415,626,447
2709981.746183951,509,447
2709986.640930489,609,447
2709930.128777434,574,447
2709932.529057474,704,447
2709930.7834240496,570,447
2709960.7035900843,496,447
2709947.906868097,499,447
2709940.4172939532,702,447
2709979.8614565483,617,447
2709926.542435362,752,447
2709923.1366693624,479,447
2709972.7247014376,592,447
2709923.681385199,609,447
2709929.5760545824,591,447
2710003.4213198917,587,447
2709923.255780352,432,447
2709998.871264905,631,447
2709911.1412970866,585,447
2709956.8210447314,576,447
2709929.5084348135,621,447
2709966.6534122126,573,447
2709937.0887747332,644,447
2709944.7445311686,545,447
2709950.041063092,551,447
2709926.5155941173,603,447
2709941.8219360937,730,447
2709944.358805313,579,447
2709948.0158478897,482,447
2709923.0335778836,562,447
2709941.6047645756,681,447
2709998.9262732123,451,447
2709940.981188365,481,447
2709970.5085197873,673,447
2709972.9368000817,702,447
2709987.7801921596,661,447
2709962.59046878,659,447
2709968.695447588,576,447
2709974.676820085,700,447
2709991.7633519713,463,447
2709961.11776466,579,447
2709992.9343225136,516,447
2709921.2419998446,645,447
2709977.215452273,490,447
2709926.0742148086,509,447
2709966.466322042,616,447
2709915.0955445506,493,447
2709943.9669186645,615,447
2710005.1295887856,518,447
2709968.553546225,635,447
2709950.7149771308,707,447
2710003.698361894,630,447
2709986.707737938,628,447
2709932.922088507,710,447
2709966.5143130217,695,447
2709934.477360448,522,447
2709938.9766897177,411,447
2709991.9855178315,522,447
2710005.4446571534,542,447
2709942.9621519074,787,447
2710001.207161491,654,447
2709949.394750388,695,447
2709999.795052748,554,447
2709973.7053481704,521,447
2709911.5443883636,528,447
2709926.104234363,559,447
2709961.792677196,621,447
2709987.3949878872,689,447
2709935.698818821,625,447
2709934.895247548,654,447
2709948.528165999,432,447
2709965.2922274936,710,447
2709998.405400424,539,447
2709948.4767190763,585,447
2710006.6445301203,545,447
2709954.8201031247,604,447
2709968.141982996,595,447
2709960.424053037,779,447
2709949.00542273,823,447
2709997.9152205354,499,447
2709996.883257706,524,447
2709974.2551637325,580,447
2709969.2163679274,499,447
2709952.465586126,602,447
2709966.4009467545,534,447
2709971.322148219,468,447
2710001.571611631,670,447
2709977.7566310307,647,447
2709920.3641087194,593,447
2709922.1337086093,566,447
2709955.1716464963,727,447
2709966.2070333473,473,447
2709966.431521514,582,447
2710002.5207015974,586,447
2709922.9575164737,717,447
2710008.4752334645,496,447
2709973.1363410093,789,447
2710003.7967453287,561,447
2709924.3663961343,583,447
2709928.541040866,702,447
2709919.249695256,559,447
2709995.373968468,655,447
2709913.36069608,700,447
2709930.175205055,550,447
2709935.6932461974,581,447
2709967.295417024,623,447
2709922.2680739486,599,447
2709932.2684188033,593,447
2709963.5054832203,614,447
2709968.0863748924,625,447
2709979.1290638107,534,447
2709909.9580526766,551,447
2709946.206059234,581,447
2709911.2516023526,544,447
2709921.878805521,645,447
2709937.6904297825,593,447
2709966.4961869977,653,447
2709937.878064048,594,447
2709980.841062075,514,447
2709949.6108246264,512,447
2709932.339136948,525,447
2709945.61578706,436,447
2709958.2784833307,613,447
2709924.3082217565,626,447
2709916.625952197,477,447
2709967.7477391865,765,447
2709932.2079621847,561,447
2709921.54660379,666,447
2709952.2723307405,640,447
2709959.653836406,573,447
2709958.5013007233,707,447
2709918.8205453474,582,447
2709927.203851905,632,447
2709967.483609447,532,447
2709973.2176883854,423,447
2709954.9881785293,651,447
2709912.628683562,610,447
2709961.1508570476,549,447
2709983.285238978,509,447
2709932.7220799346,713,447
2709990.0792485,581,447
2709952.05165251,550,447
2709960.1782965763,657,447
2709938.157614006,722,447
2709923.719950115,534,447
2709957.2337517156,466,447
2709920.0088038486,579,447
2709982.1566128395,457,447
2709948.278802099,561,447
2709954.7197507718,737,447
2709924.8994021737,556,447
2709992.751891791,686,447
2710004.0414511836,559,447
2709951.8933527963,475,447
2709936.4811884155,563,447
2709924.2080246285,488,447
2709926.3808270846,700,447
2709918.515039143,564,447
2709937.6879670746,594,447
2709978.7029926605,511,447
2709968.666830153,648,447
2709954.359822868,666,447
2709998.647012936,619,447
2709916.2022428405,583,447
2709929.164254081,665,447
2709973.2498260094,570,447
2710004.1393440315,694,447
2709959.5735780653,711,447
2709944.4311965974,637,447
2710000.700479696,643,447
2709978.589731357,564,447
2709920.313379518,594,447
2709990.80532315,597,447
2710007.998209286,599,447
2709963.5761121633,400,447
2709925.6337681855,663,447
2710001.5611124225,666,447
2709924.039255753,553,447
2709924.649810717,530,447
2709986.4039995563,620,447
2709925.119829372,420,447
2709967.649878325,479,447
2709933.2354373494,713,447
2709917.0484148185,647,447
2709952.2968682,622,447
2709924.0972358007,536,447
2709952.6298637018,542,447
2709931.2879775446,544,447
2709989.4063271233,662,447
2709909.5156186433,608,447
2709918.2360961433,516,447
2709935.949064537,481,447
2709923.1968591856,540,447
2710001.419978056,476,447
2709983.280379146,575,447
2709943.372101833,647,447
2709960.050431585,539,447
2709937.670737868,597,447
2709928.56638837,585,447
2709958.0551525876,637,447
2709957.131020957,720,447
2709970.121812875,822,447
2709979.561282672,607,447
2709945.8494683285,552,447
2709967.293526708,573,447
2709981.3135762536,722,447
2710005.2154143197,476,447
2709992.2673138496,562,447
2709918.610415418,629,447
2709922.409197999,684,447
2709978.9322523675,484,447
2709934.610860381,574,447
2709931.209699579,505,447
2709964.1028136383,549,447
2709961.6643635975,502,447
2709997.0826389682,465,447
2710000.041602362,382,447
2710006.548785034,568,447
2709966.9482684475,534,447
2709999.8136612424,553,447
2709964.731270722,531,447
2709957.555532588,534,447
2709975.405918394,435,447
2709939.440215595,552,447
2709942.334463726,596,447
2709952.8069684166,508,447
2709932.7940525347,495,447
2710005.41616765,746,447
2709932.988064307,614,447
2709964.0639594872,428,447
2709914.0398582527,632,447
2709958.238427539,590,447
2709974.7994333594,751,447
2709918.167747375,404,447
2709915.022302395,504,447
2709964.507805226,674,447
2709916.663025567,440,447
2709930.2903879317,616,447
2709980.527279995,539,447
2710008.8393521793,676,447
2709969.655388359,455,447
2709935.946276274,518,447
2709955.6955424882,508,447
2709925.4110005028,481,447
2709962.461580176,670,447
2709940.9808500474,691,447
2709995.094275126,646,447
2709943.011353766,565,447
2710006.8273194395,541,447
2709979.412932442,505,447
2709975.4220044967,606,447
2709983.4077545246,657,447
2709953.1601978797,518,447
2709966.215915085,547,447
2709963.903328161,614,447
2709973.3260820303,544,447
2709978.382067532,508,447
2709914.583744326,670,447
2709956.675524057,673,447
2709951.4510242734,720,447
2709947.1560675553,722,447
2709943.1695721257,660,447
2709939.474886454,442,447
2709944.9282524176,589,447
2709910.0824559154,643,447
2709938.153371915,612,447
2709972.8702994715,574,447
2709961.3085533744,489,447
2709987.071211036,524,447
2709959.1386658642,553,447
2709971.110496931,716,447
2709930.5736938766,547,447
2709934.993742492,647,447
2709930.0181057374,660,447
2709950.49146678,652,447
2709970.7174540428,685,447
2709964.478827409,451,447
2709922.1037389296,703,447
2709934.026794712,411,447
2709987.9463205016,500,447
2710007.658217766,728,447
2709921.32404449,493,447
2709962.806661359,612,447
2709945.452795788,538,447
2709941.80538358,537,447
2709982.6836978,688,447
2709946.206491202,530,447
2709909.770758307,680,447
2710006.9451745083,685,447
2709921.93899476,537,447
2709909.1514908443,542,447
2709932.8326542033,599,447
2709980.947312131,771,447
2709955.9687553146,451,447
2709948.9605616415,482,447
2709967.8037940646,685,447
2709935.279229306,502,447
2709984.170462928,629,447
2709909.00205603,558,447
2709989.5665166257,597,447
2709964.359354062,508,447
2709931.6270685853,697,447
2709936.4321872713,644,447
2709921.7324396507,551,447
2710005.8927819068,569,447
2709995.126435171,607,447
2709988.558339902,628,447
2709967.9970086664,508,447
2709953.27582573,616,447
2709966.587186038,625,447
2709967.7223520875,416,447
2709999.112133091,619,447
2709918.285801772,677,447
2709974.6065456904,545,447
2709921.833990139,601,447
2709965.505774589,639,447
2709959.3548192238,651,447
2709909.088611865,601,447
2709984.3187796045,665,447
2710003.9108698843,574,447
2709985.3702795636,598,447
2709975.20091568,614,447
2709963.5672738138,484,447
2709913.1409288924,573,447
2709997.977454271,610,447
2709986.8208484375,648,447
2709972.858702555,503,447
2709988.632035116,364,447
2709938.2953871754,452,447
2709945.3918438484,448,447
2709959.999568119,623,447
2709936.4212135114,631,447
2709954.668092795,652,447
2709939.144846339,617,447
2709988.1234052344,575,447
2709994.239435457,626,447
2709937.056788421,601,447
2709956.233168192,643,447
2709992.0182672273,641,447
2709963.444631008,598,447
2709954.449137962,574,447
2709949.302305251,526,447
2709917.132880076,491,447
2709938.530521729,647,447
2709970.3166221753,398,447
2710005.8777488577,537,447
2709976.0769099435,638,447
2709997.500955055,556,447
2709989.595053835,430,447
2709977.82216831,744,447
2709950.573180089,471,447
2709942.3703514943,666,447
2709962.133710173,530,447
2709943.6608472797,463,447
2709943.3821727876,537,447
2709910.9996355004,538,447
2709938.823490867,671,447
2709919.0157024018,651,447
2709959.080464575,644,447
2709950.211243622,711,447
2709971.162733187,566,447
2709955.4072411023,582,447
2709996.6272668587,625,447
2709969.6308022346,763,447
2709933.052630187,689,447
2709950.5264621507,645,447
2709960.299308289,601,447
2709973.036644412,600,447
2709939.632306185,599,447
2710004.7972013936,631,447
2709971.938067744,560,447
2709910.6469343887,627,447
2709991.51681317,766,447
2710003.5242652083,617,447
2709919.752055652,623,447
2709997.9225502056,790,447
2709975.2990293065,557,447
2709987.128338669,583,447
2709938.3465875466,706,447
2710005.358292519,590,447
2709969.4328020643,588,447
2709980.300482497,511,447
2709990.059406968,396,447
2709984.9738270324,680,447
2709949.9169684867,593,447
2709933.7149519324,690,447
2709930.318161819,571,447
2709917.119943614,718,447
2709923.368549119,771,447
2709924.9713609074,750,447
2709921.284261135,821,447
2709924.301614162,602,447
2709912.829253038,421,447
2709917.835271399,596,447
2709982.493813964,599,447
2709957.549348312,593,447
2710001.386566714,713,447
2709915.461376287,662,447
2709953.1305692676,545,447
2709993.3964877315,634,447
2709929.844405244,665,447
2709929.9265009854,643,447
2710001.2898386596,614,447
2709932.052155223,500,447
2709919.7557059494,605,447
2709980.2365620504,683,447
2709918.263252581,597,447
2709915.887815742,512,447
2709992.8268440426,391,447
2709922.98118468,596,447
2709949.6241286746,592,447
2710004.8284507403,667,447
2709915.266644655,649,447
2709924.6401341213,535,447
2710004.027838615,754,447
2709942.1246718126,667,447
2709939.8775636083,717,447
2709991.370112319,481,447
2709959.650063384,592,447
2709959.055670186,682,447
2709956.8049699445,540,447
2709994.725158078,643,447
2709964.1144177704,693,447
2709998.539073189,582,447
2709935.9246894093,560,447
2709944.9501129864,788,447
2709938.0971290586,458,447
2710006.8788410234,546,447
2709967.958466121,668,447
2710002.193063818,554,447
2709996.7907226444,764,447
2709933.6557838735,639,447
2709910.1743973983,560,447
2709972.468961753,544,447
2710007.1467098296,507,447
2709975.9649055996,726,447
2709935.239293372,576,447
2709965.109742235,657,447
2709955.360386003,711,447
2709921.506968599,668,447
2709972.4999005934,696,447
2709937.6037571444,717,447
2709991.6453592842,727,447
2709987.170525143,530,447
2709977.509010737,562,447
2709960.844120876,580,447
2709981.9554297635,524,447
2709924.9860385098,659,447
2709962.9766006377,558,447
2709913.3231738503,574,447
2709989.4793535993,706,447
2709911.7038757945,464,447
2709911.225014534,702,447
2709950.5678821458,495,447
2709925.939449226,697,447
2709920.04399243,420,447
2709934.688176446,531,447
2709936.383749287,796,447
2709972.8471516897,600,447
2709928.1267546318,625,447
2709935.2004602756,611,447
2709979.151332275,641,447
2709986.8648277917,473,447
2709918.204785565,744,447
2709999.959603014,625,447
2709910.7287237514,522,447
2709968.0766670033,527,447
2709974.6502291085,590,447
2709963.3841435676,619,447
2709912.248325989,495,447
2709925.787071883,503,447
2710004.530720276,489,447
2709925.1610458894,430,447
2709951.740153687,595,447
2710007.236453545,535,447
2709947.015541821,767,447
2709910.443212192,506,447
2709928.5363294627,554,447
2709953.883467194,435,447
2709926.313362479,580,447
2709997.9350982374,652,447
2709910.101770495,620,447
2709922.7572883614,807,447
2709920.3112136493,674,447
2709967.1498106807,612,447
2709937.4006778086,695,447
2709998.51459502,551,447
2709993.34089832,564,447
2709984.189434545,387,447
2710003.3745896406,623,447
2710003.9374040226,479,447
2709999.33245297,809,447
2709970.56246069,622,447
2709938.1424487797,508,447
2709956.714805895,678,447
2709925.654686271,363,447
2709968.816755638,552,447
2709953.50712763,604,447
2709991.8259772626,643,447
