start_time,flow_packet_num,flow_size,mean_packet_size_32,mean_packet_size_20,mean_packet_size_16,mean_packet_size_8,mean_packet_size_4,coflow_id
15567.583258567833,32495,27932370,859.46875,867.0,865.5,857.875,846.0,4
15574.744337799279,32534,27958945,863.6875,868.2,870.25,882.125,915.25,4
15592.764314610155,32496,27933596,859.46875,851.9,849.125,851.75,841.0,4
15559.122106561397,32484,27923767,857.96875,860.65,861.5625,880.125,866.25,4
15537.911345622659,32568,27988033,862.03125,850.75,852.9375,873.25,877.75,4
15618.314909533932,32518,27944349,856.1875,854.65,856.125,847.125,855.5,4
15584.098999889182,32490,27920552,850.625,850.5,855.625,860.25,854.75,4
15610.638361049849,32559,27992734,868.25,868.65,860.0625,860.375,839.25,4
15605.937570343205,32513,27942933,856.1875,856.85,854.0625,844.125,862.5,4
15603.29905530997,32516,27942241,848.125,844.9,838.25,833.25,800.25,4
15581.754693405199,32528,27957805,861.15625,857.25,851.6875,852.375,874.75,4
15571.559322311025,32585,27996012,854.90625,854.75,856.0,858.0,848.75,4
15549.382242469348,32602,28022023,859.90625,852.25,848.8125,837.625,825.5,4
15577.015782378754,32525,27952954,865.03125,862.15,858.375,865.5,873.75,4
15593.557036217186,32551,27983372,853.15625,850.95,855.875,852.125,852.75,4
15608.393778407932,32484,27919638,863.84375,861.4,857.75,849.125,838.5,4
15555.045922921847,32461,27902082,860.09375,856.4,849.125,852.375,838.0,4
15603.996086081137,32537,27959865,864.15625,866.75,869.3125,877.75,877.5,4
15563.940352704916,32591,28014449,874.28125,871.45,872.8125,880.125,865.25,4
15532.709679592768,32565,27982630,863.625,866.45,862.1875,858.875,870.0,4
15602.380700670572,32557,27978863,855.96875,856.15,845.75,863.0,846.0,4
15591.113264662334,32520,27947854,853.4375,853.45,849.0625,854.75,847.0,4
15599.53833427254,32425,27872674,869.90625,861.8,865.375,878.875,879.25,4
15563.142406032235,32551,27978621,852.03125,853.25,851.1875,853.375,850.75,4
15574.568568191291,32540,27965004,859.96875,861.3,862.875,869.625,848.5,4
15555.411990430128,32485,27924417,858.6875,856.35,867.3125,865.25,856.25,4
15560.4295544651,32551,27978807,864.1875,860.95,860.25,867.5,888.75,4
15600.031086192432,32476,27905927,856.25,857.3,863.5,859.375,894.0,4
15629.287477073909,32636,28053235,864.71875,865.85,865.5625,872.875,870.0,4
15611.400382930131,32574,28004996,869.0,875.3,874.375,870.25,879.5,4
15606.036569051705,32574,28000199,882.75,881.75,882.8125,872.125,879.25,4
15553.26956037282,32517,27942389,859.375,862.55,864.4375,873.125,888.25,4
15541.957397465156,32528,27947485,857.5625,850.7,852.8125,853.375,862.25,4
15547.630307130798,32534,27960460,865.6875,865.8,868.875,859.125,887.5,4
15595.828292750755,32593,28016787,859.03125,859.8,858.1875,846.5,821.5,4
15609.086642809305,32567,27991609,865.84375,869.55,877.125,886.375,865.25,4
15602.186580220681,32566,27979999,850.96875,853.0,854.375,854.5,856.5,4
15627.72379266346,32547,27974363,864.0625,867.1,867.5,851.375,849.0,4
15572.60260474337,32515,27935385,858.78125,867.2,862.1875,870.375,870.0,4
15596.255736322908,32581,28001965,861.21875,861.7,862.3125,861.5,857.75,4
15578.465886972868,32499,27938018,854.125,852.55,844.5,843.5,836.5,4
15547.984523585334,32485,27912770,855.15625,851.6,858.5625,850.75,845.25,4
15549.26133989637,32502,27924103,866.71875,862.65,865.9375,861.625,852.5,4
15598.236294778824,32630,28053944,861.65625,855.25,855.5,859.625,884.0,4
15592.521557469227,32475,27915861,854.90625,859.7,855.5,840.5,833.75,4
15537.627035575482,32555,27982135,845.65625,851.8,854.8125,862.125,858.0,4
15566.265301023315,32541,27970337,855.53125,857.3,851.3125,868.5,846.0,4
15558.74063194051,32520,27953919,863.15625,868.7,865.75,872.875,844.0,4
15622.80185883183,32496,27927209,863.71875,866.9,867.375,876.625,873.0,4
15548.625421525847,32540,27965906,863.0625,864.4,856.0,869.25,879.25,4
15572.314927850222,32514,27951025,871.78125,873.65,875.6875,868.75,868.5,4
15622.865487779161,32533,27955438,866.65625,876.4,878.625,879.0,895.5,4
15604.123800693353,32531,27954255,863.28125,867.65,877.3125,877.375,879.5,4
15607.186143979996,32524,27956523,844.59375,837.65,839.4375,835.5,832.75,4
15576.513021547513,32578,28007548,862.84375,867.4,867.0625,864.375,867.25,4
15573.567709999923,32525,27947716,857.8125,858.6,855.4375,842.375,839.75,4
15609.036434404834,32523,27947788,853.65625,844.5,846.25,837.75,828.25,4
15533.496014684033,32566,27989514,862.09375,865.2,858.25,860.5,867.0,4
15541.490458936556,32520,27960304,863.25,869.05,875.0,880.25,898.0,4
15576.27076653859,32597,28021122,861.875,862.2,866.6875,868.125,853.75,4
15620.003757239148,32520,27952228,861.4375,867.4,864.75,861.375,863.0,4
15602.126967725335,32547,27964058,863.625,870.25,878.125,872.0,884.75,4
15626.545194921784,32583,28000972,842.0625,844.4,844.25,840.375,809.5,4
15533.320890734038,32505,27949558,863.78125,876.75,882.625,872.75,873.5,4
15544.710188395242,32500,27926633,858.1875,855.9,855.75,853.25,833.25,4
15546.376454705953,32470,27912753,867.34375,870.8,873.125,875.0,885.75,4
15597.007995604228,32551,27996029,853.65625,851.7,857.75,858.375,848.75,4
15610.327700401955,32512,27942060,848.625,839.0,836.625,813.5,812.5,4
15602.505200792726,32570,27997842,847.09375,851.25,855.5625,876.875,891.25,4
15595.044925753287,32463,27897189,852.46875,852.8,855.0625,853.375,867.25,4
15617.556113462822,32518,27957118,862.625,857.4,853.625,840.75,839.75,4
15598.41416703657,32534,27967902,861.625,855.0,867.6875,877.75,873.75,4
15548.318263443236,32524,27945671,866.4375,869.65,873.125,864.25,856.25,4
15610.734010763303,32534,27959119,853.75,865.4,856.5,871.5,856.25,4
15565.20368358219,32521,27951730,868.5625,866.15,869.875,897.625,904.75,4
15559.96179381292,32477,27907874,862.84375,863.4,867.625,871.625,848.0,4
15581.634524936224,32572,27989188,856.65625,856.5,850.0,853.375,838.75,4
15599.200224060547,32581,28000895,867.6875,868.8,868.25,853.0,844.75,4
15597.69068824288,32579,27982752,867.875,872.95,875.0625,878.75,868.25,4
15586.242701814901,32638,28057656,849.78125,857.0,855.3125,850.0,848.75,4
15553.024804566518,32482,27920484,855.59375,865.85,859.625,856.375,831.25,4
15548.569138383382,32597,28013802,861.40625,853.05,850.25,845.125,838.75,4
15627.53128740987,32514,27954965,865.0,850.95,856.6875,868.5,863.0,4
15557.789997714292,32522,27959891,845.65625,852.6,856.3125,864.375,865.0,4
15591.799050834947,32540,27967193,864.5625,863.6,855.6875,853.125,840.75,4
15550.791793285547,32507,27945091,856.25,856.2,856.4375,852.75,834.5,4
15572.19637721009,32507,27931991,862.65625,857.3,861.9375,859.875,821.75,4
15597.787331816035,32509,27945353,849.3125,843.9,856.0625,872.875,898.25,4
15611.456590728925,32535,27967268,862.78125,862.2,863.0,878.25,827.0,4
15567.941184385161,32545,27958518,865.75,867.25,873.625,858.875,871.25,4
15581.168458598762,32482,27930202,864.09375,860.15,854.5625,862.125,873.25,4
15624.636244253166,32644,28058298,864.125,867.1,863.9375,865.5,880.75,4
15590.518138983805,32481,27917411,849.15625,840.5,843.25,839.125,832.5,4
15552.299356920488,32531,27959561,858.21875,860.7,858.75,845.375,867.0,4
15591.555621309537,32505,27941272,862.5,860.4,861.25,866.0,875.5,4
15597.10874746046,32530,27962946,856.40625,860.6,855.375,868.75,891.25,4
15575.47571774972,32485,27926384,858.0625,853.15,848.625,842.0,837.0,4
15540.91968528095,32612,28034259,867.25,871.6,873.1875,877.125,861.75,4
15605.43361074908,32598,28024164,864.40625,860.9,862.875,887.25,860.25,4
15605.385863891348,32558,27965371,864.0,869.55,876.5625,868.5,867.5,4
15567.85795548678,32521,27950419,862.25,857.95,860.25,843.25,861.25,4
15610.43974529736,32542,27971712,851.6875,856.65,858.875,871.625,872.5,4
15567.259608907772,32549,27976910,857.71875,851.8,851.5,867.0,870.0,4
15543.0919516131,32556,27984628,859.21875,862.7,871.9375,855.75,837.5,4
15576.208777445801,32558,27989801,855.59375,855.8,853.6875,865.5,862.25,4
15557.794595408612,32483,27920859,870.53125,863.8,862.5,877.625,874.25,4
15590.964228132765,32579,28013171,876.40625,878.1,880.75,875.75,852.75,4
15627.28298588788,32533,27956627,866.46875,866.3,865.3125,874.25,866.25,4
15614.602611998253,32534,27963936,871.65625,866.5,866.0625,874.0,890.0,4
15538.729133157394,32533,27969994,869.28125,865.15,867.3125,871.0,881.75,4
15627.515883756874,32522,27964353,850.625,860.7,862.8125,869.625,877.5,4
15616.468656643783,32538,27965886,853.28125,861.75,866.5,866.75,878.75,4
15579.019108166176,32456,27892878,864.375,860.15,870.25,872.125,879.0,4
15629.29987914083,32608,28025090,863.3125,855.6,857.5,846.5,819.0,4
15546.02860088877,32518,27940508,853.84375,842.45,845.0,836.75,857.75,4
15569.466564252125,32533,27958390,857.625,862.4,868.9375,876.625,872.75,4
15623.815526433584,32531,27979107,869.71875,868.6,872.0625,881.875,880.25,4
15547.83866452607,32508,27937520,859.40625,850.3,843.1875,834.5,852.0,4
15538.837784787382,32532,27950057,848.78125,850.05,856.375,862.75,876.75,4
15623.719517359254,32466,27911224,847.5,848.15,854.5,853.25,828.75,4
15587.607335023898,32517,27933748,869.96875,865.85,861.6875,879.875,861.0,4
15537.902964614572,32482,27910586,861.59375,855.2,852.25,856.5,838.25,4
15572.775640819686,32472,27917492,860.90625,867.4,866.875,872.5,887.75,4
15605.070057069779,32483,27926681,859.9375,867.8,865.75,878.25,878.5,4
15550.487234333983,32578,27987674,865.1875,862.3,860.375,879.875,866.25,4
15572.266840875112,32514,27941969,857.34375,861.6,857.1875,859.0,857.75,4
15616.756547615954,32486,27934124,854.8125,861.2,859.6875,831.875,827.0,4
15559.08189291105,32447,27887729,861.8125,868.7,868.25,855.75,892.75,4
15627.747663026115,32538,27955489,855.65625,855.55,864.6875,878.375,881.25,4
15563.383101401681,32525,27959981,861.8125,862.45,861.0625,866.125,872.75,4
15622.7664468417,32503,27930048,863.6875,871.85,873.375,862.25,869.0,4
15625.717861287301,32538,27973617,875.21875,873.05,873.5,879.125,886.5,4
15582.244946612507,32499,27923449,858.96875,857.45,858.3125,863.625,848.5,4
15561.176794812145,32547,27967242,861.625,867.35,872.0,874.5,903.75,4
15546.42195435581,32511,27951816,857.28125,842.15,836.875,824.0,821.0,4
15611.283871719463,32573,28004335,863.03125,868.25,866.1875,835.875,819.5,4
15562.260903382248,32536,27969321,852.8125,854.65,854.125,852.75,842.25,4
15598.526531255067,32560,27988471,863.96875,883.1,882.625,898.125,904.0,4
15562.410735708958,32543,27961405,859.65625,848.45,855.6875,854.375,855.25,4
15614.577146350635,32472,27916286,863.25,852.9,855.875,853.625,813.75,4
15545.80960648991,32535,27971462,861.625,853.5,854.5,848.5,848.5,4
15552.10471598755,32510,27945748,858.65625,862.9,861.0625,862.5,844.75,4
15591.846547860787,32470,27907594,860.03125,863.05,867.5625,866.625,880.0,4
15626.55265798108,32542,27953028,858.625,858.0,861.9375,872.75,886.0,4
15628.550627353961,32545,27969672,857.875,851.55,854.4375,867.75,862.25,4
15578.606772530457,32492,27927267,851.1875,849.35,852.9375,832.0,810.0,4
15572.65096066579,32571,27997105,858.03125,862.65,867.5,876.5,873.5,4
15555.792882352627,32508,27934892,841.625,846.05,837.8125,831.125,827.75,4
15617.772464278523,32539,27965229,853.53125,857.3,858.375,852.125,860.0,4
15602.697518396837,32591,28007180,861.0,864.25,868.625,883.75,896.5,4
15623.157077066176,32604,28016072,859.5,849.7,852.0,845.875,866.75,4
15612.22148862288,32503,27942252,859.625,868.65,866.75,852.0,869.25,4
15536.139786214613,32566,27986447,856.0625,849.9,853.9375,850.25,861.5,4
15611.490532216916,32526,27958523,858.625,862.65,863.5,871.875,865.0,4
15580.68161447352,32532,27962602,858.75,856.6,844.625,839.0,856.0,4
15540.076844755755,32495,27938520,870.8125,867.4,866.125,867.125,881.5,4
15559.266814529312,32480,27907564,861.25,864.2,864.375,868.5,878.25,4
15533.998381616859,32523,27944391,853.875,859.55,859.875,865.75,853.5,4
15534.466408946277,32522,27949019,863.34375,857.4,857.1875,867.625,874.25,4
15560.155483805313,32489,27909741,858.59375,858.2,859.3125,851.5,871.0,4
15606.215155796095,32576,27995994,863.0,862.75,863.4375,888.25,868.0,4
15591.83204256833,32521,27955819,864.78125,870.45,872.1875,878.75,890.0,4
15570.592710322258,32538,27966087,847.84375,845.9,843.625,838.25,819.0,4
15579.472070789157,32499,27931264,857.21875,856.4,863.125,867.125,881.0,4
15536.887850064913,32586,28012676,858.1875,860.0,857.125,842.5,842.5,4
15579.842681077147,32551,27982229,859.5625,858.6,854.875,864.125,855.5,4
15584.348746377815,32578,28002191,868.90625,863.6,861.375,859.0,847.75,4
15614.80886647233,32594,28011409,862.5,873.9,870.3125,871.375,866.0,4
15582.88871458907,32564,27986205,861.9375,863.75,860.0625,853.875,850.0,4
15544.712228632698,32523,27953352,857.15625,856.25,851.9375,846.0,823.0,4
15581.909583839571,32537,27978532,856.4375,860.4,864.9375,888.25,903.0,4
15618.624836473195,32525,27964155,843.25,839.9,840.3125,848.125,878.5,4
15563.95112748498,32517,27952669,846.46875,850.0,850.6875,839.625,861.0,4
15587.41520118188,32557,27987708,862.40625,866.35,867.9375,846.875,862.0,4
15601.051766934119,32557,27966373,854.03125,838.55,831.1875,823.375,823.0,4
15540.634530432595,32611,28012737,864.1875,865.45,860.1875,857.75,867.25,4
15586.247577806005,32557,27991750,867.03125,862.3,869.0625,872.625,877.5,4
15579.850719325153,32579,28004796,865.3125,868.8,862.125,872.5,859.75,4
15550.293652131353,32560,27990494,855.5625,850.5,857.8125,850.75,825.75,4
15621.879999211358,32550,27974699,851.1875,844.45,841.9375,843.125,864.75,4
15573.160911204424,32502,27942145,851.03125,844.55,844.5,846.375,872.0,4
15574.561779668727,32480,27911576,862.375,856.8,850.5625,855.375,849.5,4
15533.40553526204,32568,28001645,867.5625,870.95,870.9375,881.75,909.0,4
15567.044244654277,32485,27918924,867.0,867.75,863.0,869.625,893.25,4
15579.594087797866,32475,27915063,851.75,853.75,852.375,844.125,827.75,4
15549.480974715318,32543,27974226,867.65625,864.4,869.5,863.5,853.0,4
15535.440614599842,32447,27891564,859.40625,859.95,858.25,842.375,846.75,4
15597.990687515767,32566,27990838,856.125,854.6,847.875,837.5,828.5,4
15536.994505584495,32574,27999987,869.65625,877.85,870.4375,866.5,851.5,4
15628.627644929706,32552,27986069,850.21875,838.15,839.9375,840.25,836.5,4
15618.67884130053,32525,27962266,868.6875,875.75,878.0,870.875,870.0,4
15572.834616255874,32559,27991238,865.9375,870.35,871.3125,862.0,848.5,4
15616.186459281225,32543,27970069,862.625,854.6,860.9375,862.125,882.0,4
15541.926156567726,32522,27952196,865.375,866.65,864.125,855.625,835.25,4
15589.530790193627,32558,27992480,861.96875,858.3,853.8125,860.5,882.25,4
15596.772351676082,32521,27948679,861.28125,858.85,853.1875,835.25,848.25,4
15588.86687834418,32510,27938399,873.84375,873.35,862.625,870.625,874.75,4
15598.44174452964,32505,27927868,854.4375,849.35,853.25,862.625,864.25,4
15629.90710389094,32570,27994891,868.5625,868.25,859.25,865.875,854.25,4
15620.656259163216,32409,27853578,862.34375,852.6,856.6875,832.875,817.5,4
15550.19045113012,32544,27975992,864.03125,865.4,875.3125,876.125,854.25,4
15546.252172884986,32578,28002584,875.78125,877.4,885.0625,888.5,900.5,4
15548.836872016276,32493,27920372,871.40625,872.4,873.0625,857.375,853.25,4
15625.438103749599,32548,27969802,850.90625,847.35,847.1875,835.875,861.0,4
15605.879206864312,32487,27915679,857.5625,862.1,856.4375,827.625,846.5,4
15550.091753796401,32520,27939456,852.40625,845.9,838.6875,835.625,831.25,4
15531.998164945853,32597,28017572,848.9375,856.85,857.0625,838.0,854.75,4
15547.988463655067,32537,27955667,859.84375,863.55,858.875,873.25,865.5,4
15556.029517595562,32555,27989218,864.40625,859.0,856.125,857.25,860.75,4
15561.985106656817,32551,27995453,850.75,857.8,845.6875,847.875,831.25,4
15575.548841859769,32582,28001022,860.96875,862.6,866.8125,851.125,842.75,4
15582.469656131192,32573,28001874,865.4375,870.0,870.5,870.75,883.75,4
15578.849378989657,32540,27968785,862.6875,860.8,857.375,861.75,855.0,4
15553.076523762113,32518,27956410,859.34375,861.9,860.875,849.875,837.25,4
15563.987734222002,32551,27980054,858.71875,862.5,871.4375,847.75,839.0,4
15569.937311331758,32583,28004254,865.96875,869.7,865.0625,872.375,877.0,4
15606.054403706454,32526,27953695,852.625,857.65,853.3125,869.5,843.5,4
15597.743561797652,32630,28053741,854.84375,863.75,862.8125,871.5,855.5,4
15595.965096102724,32632,28044267,862.5,853.4,847.8125,849.625,818.5,4
15593.985772399355,32565,28001352,858.90625,857.0,865.3125,877.625,878.0,4
15555.628784948842,32527,27955581,831.3125,828.5,828.875,836.125,834.5,4
15541.44957267444,32623,28040895,857.625,859.45,864.5,850.125,850.25,4
15533.89876296423,32542,27963705,841.65625,852.75,852.0625,854.75,865.75,4
15610.301206340524,32547,27963825,855.1875,856.85,859.8125,861.625,842.75,4
15541.879439433038,32566,27987702,853.875,854.25,859.3125,872.25,886.25,4
15628.851908719127,32543,27957953,854.53125,863.35,863.5625,853.625,849.75,4
15612.054184427372,32576,27997362,852.625,848.6,851.8125,844.625,825.25,4
15532.79647818474,32474,27901944,853.96875,853.05,857.875,841.5,804.25,4
15551.672899274414,32446,27897458,865.375,861.6,857.4375,867.0,863.5,4
15596.368493221038,32538,27959844,855.6875,859.15,858.0625,863.625,817.25,4
15608.281461040202,32530,27976456,857.25,861.35,862.3125,855.125,856.75,4
15590.030367940617,32514,27953948,867.65625,855.45,862.1875,868.75,832.5,4
15577.92270032,32641,28059750,843.96875,840.25,842.75,854.25,841.75,4
15575.683418294846,32507,27938796,863.15625,857.5,859.125,846.5,850.5,4
15611.202525467235,32516,27939077,864.53125,861.55,867.3125,870.75,852.5,4
15534.030873949067,32552,27971922,861.0625,873.65,871.0625,881.625,866.0,4
15617.20727936505,32601,28005580,871.09375,869.1,868.75,853.625,877.25,4
15617.464981276613,32515,27946561,862.34375,864.05,858.625,862.75,873.0,4
15588.723511655315,32516,27954196,858.78125,847.25,848.9375,838.0,799.25,4
15618.10746058182,32534,27951356,854.34375,859.35,857.5,862.875,830.75,4
15616.959298438294,32586,28017085,865.59375,857.35,862.25,870.375,851.0,4
15540.60375400148,32490,27933290,844.6875,848.65,853.875,842.0,840.75,4
15625.52289941831,32555,27993620,854.9375,847.65,849.4375,862.875,868.5,4
15534.674525028484,32541,27962021,854.15625,864.75,869.4375,879.375,869.75,4
15572.35984291,32552,27986034,864.40625,870.1,872.1875,870.25,849.25,4
15546.814871222092,32544,27971814,845.4375,846.95,843.25,840.125,848.25,4
15603.267271673301,32582,27998182,860.34375,861.7,856.5,859.625,877.5,4
15625.26373567387,32537,27966622,854.03125,853.7,855.0625,867.625,900.5,4
15611.732887791686,32556,27979387,870.5625,873.0,865.5625,843.625,835.5,4
15626.125105124609,32620,28033812,857.59375,866.95,860.6875,859.375,850.0,4
15539.426043989411,32561,27986856,857.53125,859.35,859.5,859.25,867.25,4
15620.154820927417,32560,27993993,873.8125,885.05,885.1875,902.375,916.25,4
15618.20670856936,32536,27968088,862.625,856.35,861.0,855.5,896.75,4
15549.273699106303,32527,27966943,856.03125,865.1,866.9375,868.625,864.0,4
15554.010495580902,32524,27965136,859.5,851.05,851.3125,844.0,833.75,4
15616.416895379492,32481,27911897,868.78125,859.35,852.5625,839.375,841.5,4
15556.824319157884,32523,27960642,862.25,863.15,858.6875,840.625,850.5,4
15593.697378861909,32438,27877154,862.40625,860.55,866.75,857.25,828.0,4
15597.957492066716,32518,27942415,857.75,859.45,852.5,863.375,876.0,4
15564.437190224397,32584,28004305,847.5,855.05,855.5625,849.375,831.0,4
15611.721678975018,32560,27984545,875.9375,872.3,879.8125,865.5,871.5,4
15546.43013663006,32552,27972475,855.96875,855.45,853.3125,847.875,859.5,4
15575.156027236819,32511,27930454,856.9375,860.35,861.125,856.5,871.25,4
15549.562526042886,32485,27924469,864.0,865.1,860.625,873.25,861.5,4
15617.08636732476,32586,27996264,880.5,876.05,882.3125,883.0,885.75,4
15615.345398747346,32518,27952044,861.40625,870.8,874.375,863.875,886.0,4
15616.216626364567,32578,27993124,866.75,868.1,866.625,866.5,859.0,4
15533.964574350268,32502,27930198,861.15625,871.85,876.0625,881.375,877.5,4
15543.541437309776,32545,27974742,853.71875,850.25,848.0625,855.75,821.0,4
15535.339793600711,32541,27974159,868.6875,864.2,867.75,859.875,875.0,4
15602.967074746213,32494,27931705,873.5,875.8,876.3125,869.0,864.0,4
15536.500337491392,32530,27961590,852.65625,862.4,870.8125,856.25,865.5,4
15579.03031798869,32567,27988099,852.3125,856.95,849.8125,865.125,847.5,4
15581.40625131429,32574,27992831,856.78125,868.35,880.3125,874.0,882.25,4
15590.732524804567,32595,28009345,858.6875,849.75,856.9375,856.375,838.25,4
15587.523708611474,32515,27934823,865.1875,863.1,871.25,884.125,866.5,4
15543.75496554049,32566,27971889,851.40625,848.9,847.0,856.25,861.0,4
15610.740987965957,32530,27950165,857.4375,857.1,857.8125,863.0,850.75,4
15587.930412290672,32525,27960381,856.40625,853.3,850.1875,857.25,884.0,4
15558.246290205281,32498,27926946,851.625,856.5,856.5625,876.625,887.0,4
15623.464860205686,32554,27981348,870.21875,869.6,870.3125,880.5,887.5,4
15576.878346953747,32489,27933423,848.625,847.3,846.4375,830.375,847.75,4
15600.6419544917,32602,28002692,846.90625,847.2,855.5,863.125,860.25,4
15531.290944879,32497,27932698,870.0625,873.15,866.75,865.625,841.0,4
15588.560039540846,32516,27942636,846.71875,847.25,844.1875,832.5,839.5,4
15541.038920210629,32499,27942978,852.5,858.6,858.0625,852.125,851.75,4
15588.736282463595,32455,27896496,859.875,863.55,861.5625,871.5,865.75,4
15558.152029739029,32595,28014935,852.0,852.75,855.9375,850.5,842.75,4
15544.20793526019,32572,27994390,855.90625,859.3,871.5,876.375,875.0,4
15550.260749997864,32494,27934875,867.90625,865.75,856.25,843.75,834.0,4
15610.830876107599,32532,27959118,858.28125,853.7,855.1875,845.125,872.75,4
15599.435848991656,32572,28020068,867.65625,864.0,871.0,869.25,861.0,4
15531.612621532633,32564,27974862,849.53125,848.75,847.9375,831.375,831.0,4
15531.040693807458,32478,27910956,873.0,872.65,862.625,861.75,870.5,4
15573.754473380302,32561,27986352,864.40625,865.05,870.5,862.625,862.5,4
15586.011399790945,32508,27945180,871.8125,869.9,870.5625,869.875,881.5,4
15547.502216642702,32568,27986096,853.46875,853.1,854.125,840.875,845.75,4
15563.826012332735,32592,28016369,854.03125,855.55,853.9375,845.375,835.25,4
15549.696552422802,32504,27919280,859.0,859.7,855.25,839.125,861.75,4
15621.958484134522,32516,27959668,858.53125,857.1,854.625,847.25,876.5,4
15562.600698054697,32538,27972150,863.21875,856.75,857.6875,857.5,864.75,4
15559.819073334142,32575,27988117,869.15625,872.35,865.6875,862.75,869.5,4
15621.135792064619,32537,27955938,856.65625,864.05,864.0625,863.375,855.5,4
15568.528031922842,32539,27972759,872.3125,873.6,873.625,880.25,864.25,4
15536.452726964888,32583,28006962,878.21875,882.35,879.6875,897.125,887.75,4
15545.029613699673,32595,28008973,854.46875,864.65,871.25,859.5,866.5,4
15538.239555437807,32556,27979198,846.4375,844.2,840.5,837.625,830.5,4
15574.023184154243,32555,27985088,842.5,833.45,837.875,840.375,832.25,4
15533.018678941422,32542,27957521,848.0625,846.75,843.5,861.75,865.75,4
15554.115411738592,32647,28054851,860.625,862.3,861.6875,873.5,866.5,4
15624.675852247687,32541,27975125,850.6875,845.2,842.5,845.0,834.75,4
15557.748279840516,32485,27915890,861.75,864.3,858.5,867.875,867.75,4
15629.136120728539,32549,27979846,862.59375,860.0,852.375,860.375,878.5,4
15595.243644558668,32461,27902262,868.9375,871.5,873.875,885.375,866.0,4
15600.09217965073,32558,27982892,868.875,857.45,854.625,846.625,864.75,4
15588.690567063317,32548,27966941,859.40625,863.5,862.0,849.25,880.75,4
15567.295091754188,32559,27988664,848.4375,858.45,856.75,840.125,841.25,4
15567.662662600935,32639,28052311,866.375,861.9,871.1875,856.75,854.25,4
15599.799784239043,32525,27967729,853.125,853.5,857.125,857.0,863.75,4
15623.362017725267,32481,27907279,848.40625,836.45,835.875,840.625,830.5,4
15535.190751888827,32507,27937010,856.59375,862.45,869.0625,850.375,844.75,4
15544.396412138207,32549,27979087,863.21875,865.4,871.5,873.25,884.25,4
15539.609197968772,32577,28000429,844.46875,839.85,845.5,849.375,869.0,4
15536.255833212124,32603,28018489,855.65625,847.3,844.3125,826.375,824.75,4
15602.881630480044,32513,27945385,855.125,854.2,860.125,866.625,888.5,4
15570.306112660786,32590,28005668,866.0,869.25,879.9375,872.0,881.0,4
15602.284929946225,32554,27979378,861.59375,865.5,857.6875,877.5,887.5,4
15601.251329880091,32598,28016010,867.125,871.4,868.0,882.0,895.5,4
15535.059885357301,32489,27929060,860.03125,863.25,854.75,865.75,850.0,4
15570.278794796688,32505,27923669,859.59375,865.75,864.4375,870.125,882.25,4
15612.049007116993,32516,27937653,843.375,853.2,856.5625,857.5,853.75,4
15584.540634211058,32543,27982122,848.0625,850.15,841.1875,850.875,849.5,4
15582.844834986428,32473,27912798,861.28125,851.7,846.75,843.5,833.25,4
15610.079672928714,32522,27947336,854.78125,855.7,856.5625,868.375,900.75,4
15572.113133910656,32444,27895146,872.375,878.0,881.875,886.125,868.5,4
15605.224403007729,32565,27990648,853.71875,846.05,842.1875,847.5,849.75,4
15595.794350383316,32524,27954148,861.78125,857.15,853.125,853.625,850.0,4
15586.52898128693,32521,27953592,845.125,835.7,832.4375,832.625,819.0,4
15589.729848384373,32574,27993145,860.8125,863.3,866.3125,865.375,863.25,4
15604.783354563026,32523,27952350,861.46875,848.2,845.75,851.125,870.5,4
15598.792665142142,32478,27924314,858.125,866.1,867.4375,860.0,860.25,4
15621.666724231658,32543,27962960,858.90625,859.6,861.375,853.0,874.0,4
15613.906694753709,32645,28058728,855.5,834.0,823.625,827.75,825.75,4
15625.070669579469,32448,27893013,872.0625,872.4,879.5,874.0,870.25,4
15576.878448640584,32508,27945654,853.0,847.7,850.3125,841.25,860.0,4
15533.963596483163,32470,27915998,845.65625,843.15,843.8125,850.375,863.5,4
15624.12454092107,32543,27965141,850.0,864.05,872.375,862.875,866.5,4
15537.094074776782,32538,27974075,856.125,847.4,849.0625,846.5,849.75,4
15590.529344287546,32536,27954563,860.09375,856.4,841.875,823.375,816.25,4
15562.26900376471,32521,27949284,855.25,860.45,857.375,868.5,884.0,4
15555.95365433394,32552,27979448,845.96875,849.05,840.8125,830.25,837.5,4
15532.23239297918,32505,27927870,857.1875,859.45,854.375,848.625,836.0,4
15606.4234268397,32570,28003950,862.84375,858.05,865.4375,891.25,890.0,4
15616.505055373822,32518,27944774,861.78125,881.45,878.3125,890.0,878.5,4
15579.883564434533,32476,27903331,853.4375,863.9,861.375,850.875,827.75,4
15569.784950561369,32518,27949878,860.78125,871.3,866.75,854.5,844.5,4
15554.886818002477,32516,27949773,856.65625,859.9,861.5625,854.875,844.75,4
15539.477984302765,32443,27883198,864.84375,857.0,849.5,861.625,830.0,4
15623.942031639355,32444,27881757,849.34375,848.85,854.8125,853.875,869.5,4
15555.339245851837,32510,27940922,853.53125,860.25,856.5,862.125,868.75,4
15627.338760082743,32448,27884701,850.5625,853.15,854.5625,857.375,852.25,4
15557.538004535269,32537,27962434,869.84375,873.95,883.5,875.25,881.75,4
15587.775274055932,32543,27967285,856.78125,857.9,859.0625,858.375,862.75,4
15600.295137541012,32546,27981085,854.25,863.45,857.5625,860.125,871.25,4
